,Word,Weight,POS
186,hc,8.626279532839362,FW
187,mui,8.618433213656141,VB
188,jurus,8.61108708924294,NN
189,syariat,8.499384264107633,NN
190,tinggal,8.477975500102204,VB
191,rabu,8.459436174673483,NN
192,an,8.419014302936908,FW
193,kammi,8.391898510668245,NN
194,ri,8.384554114284457,NN
195,imam,8.378192769583052,NN
196,ruang,8.335507237201586,NN
197,kasih,8.219339604085096,NN
198,via,8.197447217148927,PRP
199,pikir,8.159078751338203,VB
200,gus,8.113520426624383,NN
201,festival,8.11043632250991,FW
202,kamis,8.100894095928375,NN
203,bicara,8.022126974697791,NN
204,kumpul,7.898526565852609,VB
205,kenal,7.85677682864645,JJ
206,wilayah,7.815012622614306,NN
207,nyata,7.80219691488492,JJ
208,bidang,7.649934117315018,NN
209,aja,7.6353330092628235,NN
210,uny,7.621388179167011,FW
211,mahasiswi,7.621113668040459,NN
212,wahyudi,7.601817845611667,NN
213,mas,7.567921760313158,FW
214,kembang,7.559771806098702,NN
215,kh,7.532374706440796,NN
216,bahasa,7.4703346116944545,NNP
217,ulama,7.453235444331353,JJ
218,cm,7.451874001321042,FW
219,sains,7.4492659978520654,NN
220,pra,7.4322946063473,NN
221,langsung,7.425389340770231,RB
222,sleman,7.407908407866225,NN
223,mei,7.376734429486418,NNP
224,nih,7.367289347458978,NN
225,hj,7.344519935270371,NN
226,kontroversi,7.342545462267858,NN
227,tau,7.335324008736769,NN
228,nya,7.3345482012877135,NN
229,zina,7.317623249691073,NN
230,temu,7.268175894235864,VB
231,baca,7.22571779944453,NN
232,bakti,7.18954957581365,NN
233,judul,7.126136461631594,FW
234,malang,7.105380983416159,FW
235,siang,7.031552293894317,NN
236,nyai,7.023075859414866,VB
237,anggota,6.999191840986895,NN
238,debat,6.984192130335987,NN
239,raya,6.9689343884244925,NN
240,malam,6.95856833328184,NN
241,bawa,6.923544710453017,VB
242,us,6.904395974408223,FW
243,doctor,6.894756798674245,NN
244,doktoral,6.883727432572696,NN
245,yuk,6.881013804815789,NN
246,kamusuka,6.8733983295432495,VB
247,video,6.855950847953888,NN
248,manusia,6.84982780672107,NN
249,hadap,6.79539666409723,IN
250,the,6.79222571377961,FW
251,urus,6.790729479765497,NN
252,ptn,6.78094816045711,NN
253,lupa,6.776464257846807,VB
254,dra,6.767655984345935,VB
255,salam,6.752618843244192,NN
256,pascasarjana,6.743429039133718,NN
257,massa,6.714086843941771,NN
258,industri,6.713460934142909,NN
259,sosiologi,6.70253234877161,NN
260,wisuda,6.696017469924235,NN
261,pidato,6.682556656110568,NN
262,pagi,6.665010100874484,NN
263,ga,6.651401547705211,NN
264,gak,6.639640832151937,NN
265,lolos,6.623671972511346,FW
266,adab,6.6229542843622955,NN
267,uang,6.614977785799786,NN
268,muhammadiyah,6.548362815780254,NN
269,ekonomi,6.543966222996173,NN
270,kemnaker,6.5407053233724275,NN
271,harga,6.5258944139317,NN
272,workshop,6.509553539435091,FW
273,ptkin,6.4304271705256015,JJ
274,follow,6.423437203489664,FW
275,tunggu,6.420630052296476,VB
276,semangat,6.383198187442777,NN
277,min,6.382917320419021,FW
278,kerjasama,6.334729511800389,NN
279,filsafat,6.303055002747248,VB
280,pbak,6.302438802686662,VB
281,on,6.3017155187328395,FW
282,rangka,6.283053801642282,NN
283,tahan,6.264709260635137,NN
284,uinsunankalijaga,6.260256940650626,NN
285,negara,6.242170267562729,NN
286,latih,6.231414796018686,VB
287,jumat,6.2296549300812,NN
288,akreditasi,6.225466330560588,NN
289,pts,6.225326673077097,NN
290,id,6.2251151543469385,NN
291,halo,6.214055863065679,NN
292,present,6.213168279974843,FW
293,uinsukalib,6.202144775346283,JJ
294,fest,6.196020429108194,FW
295,selasa,6.193485390950811,JJ
296,revolusi,6.17217036634812,NN
297,semester,6.156181303979517,NN
298,abdi,6.1454147024987265,NN
299,teknologi,6.1388925225313375,NN
300,lengkap,6.133426365607087,VB
301,wisata,6.10548582709501,NN
302,sahabat,6.08742484695702,NN
303,ikhlas,6.07679490580426,NN
304,wr,6.032470475058942,NN
305,oktober,6.017389611869335,NNP
306,konsep,5.993180752664622,NN
307,kalo,5.989608301031176,FW
308,news,5.9221221246281575,FW
309,segenap,5.868309519012916,VB
310,fair,5.859332461626862,FW
311,hormat,5.845154552544339,NN
312,gabung,5.802134009216205,VB
313,desak,5.7740992537431515,VB
314,calon,5.75290079155626,NN
315,sumur,5.742029601206845,NN
316,literasi,5.739172181519433,NN
317,titik,5.71610970893652,NN
318,duta,5.716072423818159,NN
319,masyarakat,5.69417932918278,NN
320,yamin,5.6782393323256075,FW
321,santri,5.673034656313168,NN
322,qur,5.648483837493524,NN
323,ukm,5.617756665835239,NN
324,futsal,5.614555024105638,NN
325,jurnal,5.590607707330536,FW
326,hum,5.585048291637278,FW
327,joglitfest,5.581671221174287,FW
328,of,5.551098327888001,FW
329,assalamualaikum,5.531293274620023,NN
330,febi,5.530904431646794,NNP
331,faiz,5.515953790730774,NN
332,humas,5.487758310888465,NN
333,kimia,5.485155672054758,NN
334,kaji,5.477524300483774,NN
335,uinsk,5.475937151502554,NN
336,buah,5.468379513997873,VB
337,temen,5.466683951190284,NN
338,simpang,5.451311938796497,NN
339,dunia,5.42600761350144,NN
340,sarjana,5.424124996374287,NN
341,terimakasih,5.4194437584381845,NN
342,ayo,5.410882699105803,NN
343,rapat,5.406277830557123,NN
344,ahmad,5.400168658202203,FW
345,prestasi,5.364366112918625,NN
346,milik,5.3624501625483125,NN
347,kota,5.359274407335624,NN
348,for,5.348181977861188,FW
349,ushuluddin,5.347306727398676,NN
350,alam,5.344095626463538,NN
351,pamer,5.338003713577619,NN
352,postingan,5.324139339041932,NN
353,islami,5.31731224315885,VB
354,salat,5.282965986118624,NN
355,umat,5.278619336966422,NN
356,jamaah,5.267483367220736,NN
357,publikasi,5.2655341399581825,NN
358,mandiri,5.242829536576035,VB
359,kemarin,5.234057744904855,NN
360,seksual,5.210756051996083,JJ
361,minggu,5.206638120165005,NN
362,hall,5.202870274612236,FW
363,seni,5.201441883032791,NN
364,sambut,5.192816634311051,VB
365,akademik,5.177403837736438,FW
366,kiai,5.163038106442996,FW
367,jakarta,5.1452628379150624,NN
368,bisnis,5.128169261395949,NN
369,abdullah,5.123409744917065,NN
370,aamiin,5.114061355911938,NNP
371,berita,5.092860107346484,NN
372,said,5.084536559059144,FW
373,digital,5.07351351389828,FW
374,maju,5.06946774422233,NN
375,ig,5.067492828058807,FW
376,wa,5.061615748244241,NN
377,ilmiah,5.039646656270053,NN
378,proudly,4.999483111184155,FW
379,wb,4.99409579267934,NN
380,lahir,4.9892761676516,VB
381,ribu,4.976332143285542,CD
382,international,4.953915516846394,FW
383,sma,4.948994195216162,NN
384,dirs,4.946202506504552,FW
385,putra,4.943609113109091,NN
386,gejayan,4.937536588287094,NN
387,dokumentasi,4.918117429609433,NN
388,islampos,4.915631171309582,NN
389,november,4.913948447970621,FW
390,milk,4.892720293122666,FW
391,besok,4.884584883447432,NN
392,sosialisasi,4.863419959946938,NN
393,desa,4.851059184641574,NN
394,udah,4.839068897342354,JJ
395,university,4.837118996508291,FW
396,tafsir,4.824476587412965,NN
397,tanggap,4.810388389880783,FW
398,lepas,4.8015255337117395,VB
399,bedah,4.7964779305086775,VB
400,cinta,4.789842665094908,VB
401,kpi,4.7857965684418815,NN
402,pmii,4.783958061201123,NN
403,ix,4.763955952347687,FW
404,maaf,4.760630190900505,NN
405,air,4.750693585294499,NN
406,perosok,4.713326778987629,NN
407,biologi,4.700954554509476,NN
408,manajemen,4.697789397752058,NN
409,lihat,4.685030841008611,VB
410,tugas,4.67474569539508,NN
411,convention,4.666919020652112,FW
412,mari,4.652354127715064,NN
413,ku,4.626319869218489,NN
414,senat,4.6252401748294485,NN
415,revisi,4.624796729469687,NN
416,fak,4.621230917804978,NN
417,pelintir,4.58057148736817,NN
418,potong,4.58057148736817,VB
419,surakarta,4.5624446469959405,NN
420,jalur,4.560337864183065,NN
421,shinta,4.5511589311972935,VB
422,pekan,4.549958689357998,NN
423,mohon,4.519833978703129,FW
424,ramadhan,4.515191683132174,NN
425,pd,4.509776622048203,NN
426,laboratorium,4.507795763527347,NN
427,rangkai,4.504688006572313,VB
428,lembaga,4.495265165413794,NN
429,putri,4.484524236116113,NN
430,ubah,4.482547780743602,VB
431,februari,4.48226894102307,NN
432,cerita,4.480640355079419,PRP
433,perpusuinsuka,4.47667980834984,VB
434,sih,4.465615901017207,VB
435,adi,4.465500812637507,NN
436,teknik,4.4629472675646085,NN
437,sikap,4.459477579536018,NN
438,publik,4.4550915204348565,NN
439,bekerjasama,4.441286934201141,NN
440,lancar,4.435526201350306,JJ
441,bantu,4.434111052256716,NN
442,bebas,4.429443215903701,JJ
443,lantik,4.425651012767649,NN
444,rt,4.424973269802469,NN
445,lt,4.420662677556041,NN
446,sidang,4.416225808236609,NN
447,rp,4.413896089108082,NN
448,ph,4.394219346184795,VB
449,kukuh,4.393432629767106,JJ
450,dlm,4.389936005950861,FW
451,cpns,4.3880992445853595,FW
452,km,4.379586770184856,NN
453,kepala,4.374535383906692,NN
454,tolak,4.367537507856515,NN
455,lantai,4.367183406669577,NN
456,milu,4.359635805030074,FW
457,kopma,4.356984230139296,NN
458,capai,4.340271408867477,VB
459,seleksi,4.34019078816702,NN
460,sapa,4.337543797977296,CD
461,assalamu,4.326164472141681,NN
462,khidmah,4.319612073554785,NN
463,pancasila,4.303077246053904,SC
464,pionir,4.30249428448781,NN
465,suara,4.288006249416725,NN
466,agustus,4.282669523244841,NN
467,damping,4.2791030890954,NN
468,emas,4.275733845280621,NN
469,ideal,4.269749971055258,JJ
470,manfaat,4.2686688860891016,NN
471,warga,4.241567550980783,NN
472,drs,4.2378083145322964,FW
473,tuai,4.229563248947037,JJ
474,adik,4.220787984115659,NN
475,difabel,4.21257605081261,NN
476,foto,4.196565647909602,NN
477,syarif,4.190757089621193,FW
478,majelis,4.190567579024579,NN
479,tutup,4.175435252790709,VB
480,open,4.150317512889299,FW
481,dg,4.147836277838684,VB
482,alaikum,4.143746850522696,NN
483,menteri,4.143462411412402,NN
484,juli,4.13971284377099,VB
485,nggak,4.122981721241453,NN
486,bangun,4.110709332247503,VB
487,nonmarital,4.101811233626284,NN
488,bu,4.099787163353069,NN
489,season,4.083740850307318,FW
490,periode,4.0808437190855065,NN
491,generasi,4.063359643714025,NN
492,tarbiyah,4.062784853360633,NN
