,Word,POS
356,fakultas,NN
357,ilmu,NN
358,sosial,JJ
359,humaniora,NN
360,uin,NN
361,sunan,NN
362,kalijaga,NN
363,yogyakarta,NN
364,fishum,NN
365,muda,NN
366,fishum,NN
367,kuliah,NN
368,uin,NN
369,sunan,NN
370,kalijaga,NN
371,yogyakarta,CC
372,uin,NN
373,sunan,NN
374,kalijaga,NN
375,prnh,FW
376,anugerahkn,FW
377,gelar,FW
378,dr,FW
379,hc,FW
380,grand,FW
381,mufti,FW
382,suriah,FW
383,badruddin,FW
384,hasun,FW
385,dlm,FW
386,bid,FW
387,prdamaian,NN
388,dunia,NN
389,sy,FW
390,libat,FW
391,dlm,FW
392,mnyusun,FW
393,draf,FW
394,akademik,FW
395,helat,FW
396,dlm,FW
397,acr,FW
398,yg,FW
399,ee,FW
400,bbrp,FW
401,thn,FW
402,kmd,FW
403,libat,NN
404,prang,NN
405,suriah,NN
406,azyumardi,NN
407,abdillahtoha,NN
408,jahroni,PR
409,thread,NN
410,kuliah,NN
411,hilang,VB
412,ambisi,NN
413,tdk,NN
414,lelah,NN
415,kejar,VB
416,mimpi,NN
417,gagal,JJ
418,kuliah,NN
419,jepang,NN
420,jalur,NN
421,beasiswa,NN
422,gagal,JJ
423,snmptn,NN
424,ipb,NN
425,gagal,JJ
426,mandiri,VB
427,ui,NN
428,terima,VB
429,jalur,NN
430,sbmptn,NN
431,uin,NN
432,sunan,NN
433,kalijaga,NN
434,fief,NN
435,ajidaffa,NN
436,ya,NN
437,gabisa,NN
438,yg,NN
439,bgni,PR
440,yg,VB
441,coreng,NN
442,nama,NN
443,uin,NN
444,sunan,NN
445,kalijaga,NN
446,karateka,PRP
447,indonesia,NN
448,ambil,VB
449,kejurnas,NN
450,karate,FW
451,sunan,NN
452,kalijaga,NN
453,cup,NN
454,xi,NN
455,inkai,VB
456,langsung,RB
457,gedung,VB
458,prof,FW
459,dr,FW
460,m,FW
461,amin,FW
462,abdullah,NN
463,uin,NN
464,sunan,NN
465,pusat,NN
466,studi,NN
467,teknik,NN
468,industri,NN
469,center,FW
470,for,FW
471,industrial,FW
472,engineering,FW
473,study,FW
474,cefies,FW
475,fakultas,NN
476,sains,NN
477,teknologi,NN
478,uin,NN
479,sunan,NN
480,kalijaga,NN
481,malakukan,VB
482,program,NN
483,kembang,NN
484,produktifitas,NN
485,kualitas,NN
486,belah,NN
487,jalan,NN
488,sunan,NN
489,kalijaga,NN
490,uin,NN
491,selamat,NN
492,harigizinasional,JJ
493,mahasiswa,NN
494,jaga,NN
495,sehat,JJ
496,konsumsi,NN
497,makan,VB
498,imbang,NN
499,makan,VB
500,mi,NN
501,ya,NN
502,fakultas,NN
503,ilmu,NN
504,sosial,JJ
505,humaniora,NN
506,uin,NN
507,sunan,NN
508,kalijaga,NN
509,yogyakarta,CC
510,srawung,VB
511,gendhing,NN
512,uin,NN
513,sunan,NN
514,kalijaga,NN
515,via,PRP
516,ukm,NN
517,kalimasada,IN
518,uin,NN
519,sunan,NN
520,kalijaga,NN
521,via,PRP
522,mahasiswa,NN
523,ilmu,NN
524,komunikasi,NN
525,masuk,VB
526,ruang,NN
527,ngapain,JJ
528,tanyaadmin,VB
529,fakultas,NN
530,ilmu,NN
531,sosial,JJ
532,humaniora,NN
533,uin,NN
534,sunan,NN
535,kalijaga,NN
536,mahasiswa,NN
537,sosiologi,NN
538,masuk,VB
539,ruang,NN
540,ngapain,JJ
541,tanyaadmin,VB
542,fakultas,NN
543,ilmu,NN
544,sosial,JJ
545,humaniora,NN
546,uin,NN
547,sunan,NN
548,kalijaga,NN
549,yogyakarta,NN
550,fishum,NN
551,mahasiswa,NN
552,psikologi,NN
553,masuk,VB
554,ruang,NN
555,ngapain,JJ
556,tanyaadmin,VB
557,fakultas,NN
558,ilmu,NN
559,sosial,JJ
560,humaniora,NN
561,uin,NN
562,sunan,NN
563,kalijaga,NN
564,yogyakarta,NN
565,fishum,NN
566,undip,FW
567,unej,FW
568,ugm,FW
569,um,FW
570,uin,FW
571,syarif,FW
572,hidayatullah,NN
573,uin,NN
574,sunan,NN
575,kalijaga,NN
576,nostalgia,NN
577,ama,NN
578,impi,NN
579,yg,NN
580,bentar,IN
581,aja,NN
582,gamasalah,NN
583,laboratur,NN
584,agama,NN
585,masjid,NN
586,uin,NN
587,sunan,NN
588,kalijaga,NN
589,buku,NN
590,rupa,NN
591,hasil,NN
592,disertasi,NN
593,doktoralnya,NN
594,tahan,NN
595,uin,NN
596,sunan,NN
597,kalijaga,NN
598,jogjakarta,NN
599,bahas,VB
600,buku,NN
601,cieee,FW
602,kkn,FW
603,ya,NN
604,fakultas,NN
605,ilmu,NN
606,sosial,JJ
607,humaniora,NN
608,uin,NN
609,sunan,NN
610,kalijaga,NN
611,yogyakarta,NN
612,fishum,NN
613,muda,NN
614,fishum,NN
615,muka,NN
616,follow,FW
617,us,FW
618,ig,FW
619,bentar,RB
620,masuk,VB
621,kuliah,NN
622,nih,NN
623,sabar,NN
624,ken,NN
625,ketemu,VB
626,temen,NN
627,suara,NN
628,fakultas,NN
629,ilmu,NN
630,sosial,JJ
631,humaniora,NN
632,uin,NN
633,sunan,NN
634,kalijaga,NN
635,yogyakarta,NN
636,fishum,NN
637,muda,JJ
638,uin,NN
639,sunan,NN
640,kalijaga,NN
641,kantor,NN
642,wilayah,NN
643,menteri,NN
644,agama,NN
645,diy,NNP
646,senin,NNP
647,adakan,VB
648,sosialisasi,NN
649,damping,NN
650,isi,NN
651,pdss,FW
652,snmptn,FW
653,sosialisasi,NN
654,helat,NN
655,aula,NN
656,gedung,NN
657,prof,NN
658,kh,NN
659,saifuddin,NN
660,zuhri,NN
661,uin,NN
662,sunan,NN
663,kalijaga,NN
664,yogyakarta,CC
665,sosialisasi,NN
666,damping,NN
667,isi,NN
668,pangkal,JJ
669,data,NN
670,sekolah,NN
671,siswa,NN
672,pdss,FW
673,snmptn,FW
674,aula,NN
675,gedung,NN
676,prof,NN
677,kh,NN
678,saifuddin,NN
679,zuhri,NN
680,uin,NN
681,sunan,NN
682,kalijaga,NN
683,yogyakarta,NN
684,senin,NNP
685,buka,VB
686,rektor,NN
687,uin,NN
688,sunan,NN
689,kalijaga,NN
690,yudian,NN
691,wahyudi,NN
692,plt,NN
693,kakanwil,JJ
694,edhi,VB
695,gunawan,NN
696,liked,NN
697,video,NN
698,profil,NN
699,uin,NN
700,sunan,NN
701,kalijaga,NN
702,yogyakarta,NN
703,narasi,NN
704,bhs,NN
705,indonesia,NNP
706,gus,NN
707,dur,NN
708,jembatan,NN
709,temu,VB
710,lintas,NN
711,generasi,NN
712,cinta,VB
713,pluralitas,NN
714,bangsa,NN
715,indonesia,NN
716,alissa,NN
717,wahid,NN
718,tahlil,NN
719,bangsa,NN
720,uin,NN
721,sunan,NN
722,kalijaga,NN
723,jogja,NN
724,januari,NN
725,haulgusdur,VB
726,suarabogor,NN
727,shared,NN
728,uin,NN
729,sunan,NN
730,kalijaga,NN
731,laku,NN
732,damping,NN
733,industri,NN
734,cor,NN
735,logam,NN
736,twittizen,NN
737,shared,NN
738,uin,NN
739,sunan,NN
740,kalijaga,NN
741,laku,NN
742,damping,NN
743,industri,NN
744,cor,NN
745,logam,NN
746,randa,NN
747,shared,NN
748,uin,NN
749,sunan,NN
750,kalijaga,NN
751,laku,NN
752,damping,NN
753,industri,NN
754,cor,NN
755,logam,NN
756,ja,NN
757,share,FW
758,uin,FW
759,sunan,NN
760,kalijaga,NN
761,laku,NN
762,damping,NN
763,industri,NN
764,cor,NN
765,logam,NN
766,uin,NN
767,sunan,NN
768,kalijaga,NN
769,laku,NN
770,damping,NN
771,industri,NN
772,cor,NN
773,logam,NN
774,kisah,VB
775,orang,NN
