,content
759,@yysany Sometimes iya wkwkwkwk. Ntar juga kerasa tuuu
760,@arief_atmajaya hahaha kayak abg skrg ya??😜
761,@yysany Aamiin san aamiin. Nikmati aja proses nya dulu san. Ntar pas lulus juga kangen sama jaman2 struggle dulu wkwk
762,@arief_atmajaya ehehehe doain ya bg sany lulusnya bisa secepatnya dan sesuai target😁 udh struggle bgt nii
763,@dannyyunardii Pasan lah tiket lai
764,Alhamdulillaah Ya Allaah.
765,@habiburokhman @Gerindra @fadlizon @Fahrihamzah Dimana ini bang ?
766,"DISTRICT 43 | @BARASUARA @jasonranti Define Soul, Asterina etc | MC : @alitalit_ @_putrimanjo | 27 April 2019 | Kampus 3 atmajaya YK | info: @SPARKFEST9 
.
#kolonigigs #crowdsurfren https://t.co/WYhrb8kDeG"
767,@claudiasilvinia @bundotnotes Nikmat yang tak ada duanya yaitu melimpahnya kebahagiaan 😉
768,@yysany Wkwkwkwk abg kan udah balik dari sana juga kann. Masih bisa wisuda juga kok 😅
769,@arief_atmajaya wkwkwk pengalaman bgt yaa bg😅
770,Ya mantap kali Zidane ni.
771,@yysany Dah lah tuu kan masih ada uas maaah. Sanss wkwkwk
772,Ampas ini wasitnya asli.
773,@arief_atmajaya wkwk iyaa bg tapi yaaa tapii 😅
774,"Dukungan ini membuat kami makin yakin setelah mendapat dukungan dari UI, Atmajaya, Trisakti, ITS, dan lainnya #KompakSATUJokowi"
775,@chicohakim Jantan 👍👍👍
776,@Abbiihazz Ini yang sulit 😢
777,@misracle mwnding sy makan bassangx min klo dia mending disiramkan air kanal dkt atmajaya
778,"Alhamdulillah dapat dukungan dari alumni Atmajaya.

Rapatkan barisan dan krekk #KompakSATUJokowi https://t.co/ztTF3KsR1p"
779,@Gxfanka @BARASUARA Jogja ada 27 April di Kampus Atmajaya. https://t.co/MX9TcIqOC3
780,"Lalu, Bapaknya bilang kalo kerja di salah satu kampus negeri di Jogja, no, bukan dosen, but driver salah satu fakultasnya bisa dibilang pesuruh gitu deh. Dia cerita dulu kuliah di Atmajaya S1 jurusan HI, lanjut S2 di UGM. Dia punya anak perempuan, saat ini jadi dosen"
781,"DISTRICT 43 | @BARASUARA @jasonranti Define Soul, Asterina etc | MC : @alitalit_ @_putrimanjo | 27 April 2019 | Kampus 3 atmajaya YK | info: @SPARKFEST9 
_
#kolonigigs #crowdsurfren https://t.co/WYhrb8kDeG"
782,Asli bohemian religi keren abis.
783,"Hati2 bwt para pngguna motr jk mlintas d jln pilar-sukatani,tpatny dpn pasar bersih atmajaya atau dpn J&amp;t dkt wrung satu,jlnan berlobang &amp; sring trjd kclakaan.dan mlm ni trjd lg.@urbancikarang @JalurCikarang @InfoCikarang_ https://t.co/g51uigEBpa"
784,"DISTRICT 43 | @BARASUARA @jasonranti Define Soul, Asterina etc | MC : @alitalit_ @_putrimanjo | 27 April 2019 | Kampus 3 atmajaya YK | info: @SPARKFEST9 
.
#kolonigigs #crowdsurfren https://t.co/WYhrb8kDeG"
785,@nabiel_almusawa Aamiin ya rabbal'alamin 😭😭😭
786,Rs atmajaya https://t.co/6T1meTqLIx
787,"Kelas Benkyoukai Bahasa akan diadakan setiap minggu pada Hari Senin di Atma Jaya BSD dan Hari Selasa di Atma Jaya Semanggi.

#atmajaya #k3j #kamiatma #banggaatma #benkyoukai #bahasajepang https://t.co/wpZWHDPNGd"
788,"#DonorDarah 15/03/2019 08.00 WIB-selesai  di Kampus Universitas Atmajaya III Babarsari, Jl. Babarsari No.44, Janti, Caturtunggal, Depok, Sleman #UDDPMIKotaYK"
789,@yysany Duniawi ituuu wkwk
790,Antar Jemput 082135930587 Laundry Express Malioboro Ter Dekat Atmajaya https://t.co/ps5XwEzlYr https://t.co/7evAop9CYA
791,"@evalez_fr Kl bea siswa ke LN hrs sdh S-1 kalau DN pakai standard prestasi SMA saja nilai kelulusan SMA saja. Saya test UI pertama tdk diterima masuk FK Atmajaya pakai duit sumbangan Ortu langsung diterima ehh gak naik tingkat, diam2 ikut test UI diterima lapor Bpk pindah dr Atmajaya ke UI"
792,"DISTRICT 43 | @BARASUARA @jasonranti Define Soul, Asterina etc | MC : @alitalit_ @_putrimanjo | 27 April 2019 | Kampus 3 atmajaya YK | info: @SPARKFEST9 
_
#kolonigigs #crowdsurfren https://t.co/WYhrb8kDeG"
793,[06:59] #JAKARTA Atmajaya - Blok M #LANCAR #TMC
794,[05:23] #JAKARTA Atmajaya - Blok M #LANCAR #TMC
795,"Sharing 2 batch Presentation &amp; Communication dengan Prodi Manajemen Atmajaya. Senang rasanya berbagi ilmu dg para mahasiswa.

Terima kasih kepada bu Fara Dharmastuti atas kepercayaannya kpd saya. Saya doakan semoga... https://t.co/o2N2ZJzPfA"
796,TJAKEP https://t.co/mByQWECTTu
797,Oke trailer baru Endgame cukup membuat penasaran.
798,"@baron_heri @Andy_Atmajaya Ada tata cara protokoler pak untuk pengamanan presiden 
Kalo fto gbisa smaunyaaa d peluk atu d gmn in"
799,@arief_atmajaya belajar buat uts aja ga kelar kelar😭
800,Mantap mantap wkwkwkwk https://t.co/qN8JW11rbC
801,"@kejO_Online @budi_einsten Yg penting kolong semangginya lancar

Klo dr Indofood-atmajaya macet motor msh bs jalan"
802,"#DonorDarah 14/03/2019 08.00 WIB-selesai di Universiras Atmajaya Kampus III Babarsari, Jl. Babarsari No.44, Janti, Caturtunggal, Depok, Kabupaten Sleman"
803,"#DonorDarah 14/03/2019 08.00 WIB-selesai di Universiras Atmajaya Kampus III Babarsari, Jl. Babarsari No.44, Janti, Caturtunggal, Depok, Kabupaten Sleman #UDDPMIKotaYK"
804,😭😭😭 Baca ini langsung nyesek dan menangis.. Ya ALLAH maafkan hamba https://t.co/v6BsVOB4eZ
805,#CariAlamat Alamat Universitas Katolik Indonesia Atmajaya Jakarta https://t.co/JYNjwC6DG7
806,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Yg menyebar berita pelintiran ini namanya jg KOALISI HOAX
dah jelas itu pak Prab mengingatkan pengawal eh malah su'udzon disangka dorong rakyat... 
Hmmmm katanya anti Hoax to nyebar berita Hoax dah jadi mknn sehari2
#02"
807,@yysany Belajar dulu sama naruto
808,@arief_atmajaya tapi saya bukan naruto mas gimana dong :(
809,@yysany Kagebunshin aja mba
810,"@bukandri @paahryy @Unayaajun @rockygerung Yg nurunin ORBA mahasiswa kristen, pergerakan Univ.UKI dan Univ. ATMAJAYA. Ketua Porkot Ardian Napitulu."
811,"What we talk about when we talk about gender inequality in the workplace? 

Folks, besok kami akan mengisi salah satu sesi dalam rangkaian kegiatan Festival Maret, UNIKA Atmajaya. Yang senggang jangan lupa mampir ya 🙆🏻‍♀️ https://t.co/SY6KzCGN4E"
812,"Semangaat Soree, 

Tadi pagii dosen tamu Universitas Atmajaya .
Saya diminta mengisi kelas Social Entrepreneur.  

Universitas Atmajaya,  sangat serius mendukung gerakan pengelolaan sampah melalui program Social... https://t.co/hLXVAZXxEu"
813,"And made them still ""zero"" wkwkwkk https://t.co/DckOWERwCw"
814,@gojekindonesia bozz sy disemprot driver sy pesan posisi jemput radio dalam kata 4 driver posisi jemput di atmajaya Sampoerna
815,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Watak dan kodrat  ngga bisa di hilangkan kalau sudah berkuasa itu lebih ganas.. Ya allah aku mhn kepadamu dan dengarlah permohonan ku ya allah janganlah dia di jadikan pemimpin bangsa ini Amiiin
816,@woroindahn Sesok nonton gak? Acara ne cah atmajaya
817,"@Iroe_bani @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Entah tu cebi, asal nylangap aja, nggak tau duduk masalahnya, dasar cebi, nggak mungkin bangetlah Pak Prabowo melarang orang megang mobil, hadeeeeeh dasar otak dungu, susah ngasih penjelasan.                   #Prabowo_Sandi_DibutuhkanRakyat"
818,"Terima Kasih kapada anggota yang sudah hadir 🤗
#k3j #atmajaya #kamiatma #banggaatma #valentine #whiteday https://t.co/kpJB0GLxAC"
819,@inobbang Kamu di atmajaya kak?
820,@rikaribka79 @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Dukung sih boleh aja..tp bego jangan ya mba...
821,@PutriHelmalia5 @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Dukung si boleh..tp bego jangan ya mba..itu prabowo marahin pengawal nya...jangan dorong rakyat... https://t.co/OmjQJIoSxW
822,"@muztabaal1 @tiirhiji @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Apapun itu,,,dia temperamental"
823,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Kalau tentara itu memang sipatnya pemarah.. makanya anda harus berhati hati memilih kepala negara..
824,"@tiirhiji @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Jangan termakan berita yaaa, biasakan cari tahu lebih lagi"
825,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Cebong dungu
826,@Atmajaya_DW ke log out lupa passwordnya tar dulu hahaha
827,@Atmajaya_DW yawloooo kl siang offline donk
828,@Atmajaya_DW abis magrib aj udh tutup 🤣
829,@Atmajaya_DW samperin donk❤️
830,@CameruRoman @haither_ally @rikaribka79 @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono @putrabanten80 Prasaan gimik mulutnya ga blg gt si
831,"@baron_heri @Andy_Atmajaya Uda jelas gmna bosku wkwkw 
Arogansi wkwkw tp.gpp lah mgkn km ad pmbelaaan wkwkwk"
832,Dan Alhamdulillaah bisa memilih 😊
833,Alhamdulillaah lah nampak bayangan.
834,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Kalau kakek"" biasa suka marah"" itu tandanya bakal struck lihat aja Kalau prabowo pidato mulut nya kumat kamit Kaya orang struck"
835,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Pemimpin jadul cuma bisa marah doang bukan lg dibarak pak
836,Turut berdukacita mendalam Nutty.. atas wafatnya suami tercinta Wilman.😔😔😔🙇🏻‍♀️ @ Heaven Atmajaya https://t.co/q8S2oID97j
837,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Ya Alloh..laknatlah orang ini  rendahkanlah spt dia merendahkan orang lain. Allohuma amin
838,@Andy_Atmajaya Tanyakan dulu apa sebab pak prabowo marah. Tidak boleh melihat sepintas saja😊
839,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Saya mencium aroma fitnah dari sini...
840,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Jangan bilang saya kampret. Saya cuma jijik liat orang dukung paslon tertentu dg menjelekan paslon lain. Dg tidak menyebar hoax, kamu sudah menjadi manusia berakal sehat. https://t.co/fP1cLnW5HB"
841,@tiirhiji @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Amiin ya robb
842,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Buka mata dan hati ,lihatlah dgn jelas siapa sosok itu..arogansinya nampak jelas.
@uninstalprabowo
@bukamatahatimu
@salam2periode
@jokowi_lagi"
843,"CALL CENTER ALUMNI ORANGE

Punya *teman2, saudara, asisten rumah tangga, driver* atau siapa aja yg punya kendala gak bisa pulang kampung buat ikutan pilpres?

*Alumni Orange* AtmaJaya melayani pengadaan... https://t.co/6iIqqTLjUh"
844,@cumiyasha @AnggoroDwi11 @benz_haryadi @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono @prabowo Kasian kaum kampret di marahin di tabok junjungannya sendiri. Sabar ya pret kamrpet!!!😂
845,"CALL CENTER ALUMNI ORANGE

Punya *teman2, saudara, asisten rumah tangga, driver* atau siapa aja yg punya kendala ngak bisa pulang kampung buat ikutan pilpres?

*Alumni Orange* AtmaJaya akan layani untuk pengadaan... https://t.co/iXmeuc3p0Z"
846,"DISTRICT 43 | @BARASUARA @jasonranti Define Soul, Asterina etc | MC : @alitalit_ @_putrimanjo | 27 April 2019 | Kampus 3 atmajaya YK | info: @SPARKFEST9 

#kolonigigs #crowdsurfren https://t.co/WYhrb8kDeG"
847,@tiirhiji @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Amiin 🙏😇
848,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Serem ya.. Knp sih si pak wowo suka marah2..
849,@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Galak amat sih om
850,@Atmajaya_DW Wkwkkw gas nya mau abis kali
851,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Liat gaya kayak gini,bisa jadi dia lempar hp,lempar asbak,gebrak meja,yaa alloh ya robb jauhkan kami dari pemimpin yang seperti ini."
852,"@AnggoroDwi11 @benz_haryadi @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Saya kok pingin golput lagi ya... pilih 01 ancur, pilih 02 calon nya kek gtu ke rakyat... hadeh"
853,"Atmajaya_DW Mohon maaf atas kendalanya ya :( sudah mimin balas via DM ya kak, silakan di cek ya kak. Tks-Veby :)"
854,"Atmajaya_DW Mohon maaf atas kendalanya ya :( sudah mimin balas via DM ya kak, silakan di cek ya kak. Tks-Veby :)"
855,"Bayangin, malam richeese jcm, geprek bensu ykpn, mas kobis concat, sambel lombok degolan, mieafui atmajaya, padang duta jamal depan kupu2 malam dan mie gacoan babarsari. Ya lord 🤤🤤🤤"
856,@benz_haryadi @Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono jadi pengen ngelus kuda ehh dada 😁
857,"@Andy_Atmajaya @jokowi @SBYudhoyono @AgusYudhoyono Kasian sibapak
Mentang2 miskin dan kere
Gak boleh pegang mobil mewahnya wowok"
858,"@Atmajaya_DW Mohon maaf atas kendalanya ya :( sudah mimin balas via DM ya kak, silakan di cek ya kak. Tks-Veby :)"
859,"@amberthrill 😂😂😂😂😂
Haiki lhoooo aku jih bingung tekan saiki. Mengingat betapa remuknya SMA mu. Mlebu sadar/atmajaya we wes syukur termasuk hebat, ha wong ratau pelajaran og 😅"
860,"setiap mau melakukan hal-hal yang menantang dalam hatiku berbicara :
“ayo semangat biar jaya seperti atmajaya” ✝️ @UnikaAtmaJaya"
861,@richeeselvl5 @NSFWbase Atmajaya bukan sih ini??
862,@yysany Gerakkan kaki dan tanganmu~
863,Wowowowowow https://t.co/GTfAl0DdS8
864,@Atmajaya_DW siap kak Tks-Syari :)
865,@Atmajaya_DW bisa infokan nomor smartfrennya melalui dm agar mimin cek ya kak. Tks - juna
866,Ini gue mimpi apa semalam sampai zidane balik lagi ke Madrid...
867,BUKAN HOAX CUUUYYY https://t.co/C9DrkxqbDz
868,SUMPAH????? https://t.co/SOoki0uvdD
869,"Info from melisiachristi  -  Hai Teman-teman, Pmk Melisia Christi mengadakan Seminar dengan tema "" Mengapa harus Kristus? "" dengan pembicara alumni Atmajaya Pdt. Tjahjono kusumo (dari… https://t.co/3P2AYJlZi6"
870,@arief_atmajaya ingin pergi namun tak bisa~
871,@S_SiscaJKT48 atmajaya aja sis
872,Terima kasih Universitas Atmajaya Yogyakarta atas kerjasama yang terjalin dengan sangat baik selama kuranglebih 8 tahun ini :) #indolabware #jogjalabware #jogjaupdate #wahanahilabindonesia… https://t.co/klwYeUjUzg
873,@yysany Kemanapun asal jangan di sana
874,@Greschinov Klo gak ada pelukan ALLAH SWT mungkin lelahku ini bisa membuat ragaku mati dari dulu..
875,@arief_atmajaya huhuhu tapi setelah ini harus kemana🥺
876,"si jambret boncengan naik motor gede, at least 250cc sih tadi.. kejadiannya di Semanggi arah Ratu Plaza, tepatnya depat Atmajaya.. Please netijen lebih hati"" lagi, jangan pegang handphone kalo lagi naik motor.."
877,"@askmenfess Gatau, ku anak sipil tapi bukan atmajaya ehehe"
878,Abis final MD ada MU Arsenal. Abis itu ada Real Madrid. Bring. It. On.
879,Mental dan pengalaman memang tidak pernah mengecewakan. Congrats sekali lagi Ahsan dan Hendra 👏👏👏
880,Wkwkwkwkwkwkwkwkwkwkwkwk https://t.co/Q93KKCJVXU
881,@yysany Tinggalkan lah ~
882,@arief_atmajaya yg ada kalo lama2 hidup di lingkungan yg begini bisa cepat koid bg😞
883,@yysany Gausah hidup kalo gitu mba... *Eh
884,@bukanvinnie @akpamunqkas Oalah iki to selebgram atmajaya ternyata
885,@nabiel_almusawa 😢😢😢 Jazaakhallahu khairan ayahanda sudah mengingatkan saya terhadap orang yang sangat sayang kepada saya namun selama ini saya abaikan.. Maafkan saya @gie_nakayah8
886,Melayat istri dari sahabat kami Chris Rahmat Utomo yang meninggal..... rest in peace Firawati 🙏 — feeling sad at Heaven Atmajaya https://t.co/qtOzVCPvD7
887,sepekan arsitektur nya atmajaya oke juga si tapi
888,@Atmajaya_DW hay gais ni yg fotoin aq
889,"Pecah paraaahhh 🔥🔥

AKU CINTA FISIP ATMAJAYA"
890,Muter lagu love of my life mungkin bakal menenangkan malam ini.
891,"Moving hari ini ..
Atmajaya→ugm→atmajaya→uny→atmajaya

Hmm"
892,"BEBY : ALUMNI PSIKOLOGI ATMAJAYA : 

INDONESIA AKN LBH BAIK BERSAMA JOKOWI. KARENA DIA MEMANG SUDAH TERBUKTI MENJADI PEMIMPIN YG BAIK

SINGKAT, PADAT, JELAS BANGET...👍👍

Ini bukan..sy akan...sy akan...sy akan...tapi sdh TERBUKTI. OK? 👇

#17AprilCoblosJokowi 
#01indonesiamaju https://t.co/IirWJuXsOB"
893,"@kundiariyanto1 @TirtoID Di binus apa atmajaya 
Aja ngapain sampai 
Ke amrik
Mbangain aseng aseng"
894,"Selamat pagi.
Punya *teman2, saudara, asisten rumah tangga* atau siapa aja yg punya kendala gak bisa pulang kampung buat ikutan pilpres?

Kita dari *Alumni Orange* AtmaJaya akan layani untuk pengadaan *Formulir A5.*... https://t.co/595KMtOgGx"
895,Unika Atmajaya Bakal Kedatangan Peraih Nobel Kedokteran 2001 https://t.co/vKLfDvdNgi https://t.co/idLMRYpkwl
896,Unika Atmajaya Bakal Kedatangan Peraih Nobel Kedokteran 2001 https://t.co/dW6ydIyEo8 https://t.co/4LSqj9P2kq
897,"@ElgarLouee Blm masih ada rangkaian lain, salah satu nya tragedi Atmajaya, gw dr bandung ke jkt naik damri hasil ngebajak, pulang dr jakarta di tegur sama rektor, sampe jd headline di salah satu koran kita di bilang koran itu ABCD ""Anak Bdg Curi Damri 😂😂"
898,@arief_atmajaya Mungkin untuk pembuka film lanjutannya
899,@anggaputratama Jadi bikin universe sendiri gitu?
900,@womanfeeds ya kira2 seharga masuk binus/uph/unpar/lspr/maranatha/atmajaya jkt/ trisakti lah
901,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/r2gaLoNafp"
902,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/aqsmK2TrH0"
903,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/h61zHu43UD"
904,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/IurbrXTpB5"
905,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/1JO8AbKg6Q"
906,"Halo sobat peduli!
Yuk simak gambar di ini untuk mengetahui lebih lanjut mengenai penelitian PPH Atmajaya yang bekerja sama dengan UN Women mengenai Kajian Gender dalam Penanggulangan HIV/AIDS di Indonesia https://t.co/P4hhJyG06X"
907,Selalu suka kalau ke atmajaya
908,@Atmajaya_DW Ini sesuai tanggal waktunya itu yang jay? Dari awal ketemu banget?
909,"Ebuset baru kali ini na e' goje driver nya gatau jalan sama sekali. Padahal dr matraman ke atmajaya doang. Ditanya tau sudirman? gatau, tau suropati? gatau, tau arah blok m? jg gatau. Pas udeh sampe die bilang ""ini mah dkt GBK pas saya mo nonton persija"" yee tai lo tai!!"
910,@askmenfess Administrasi bisnis atmajaya
911,"@GunRomli @psi_id @grace_nat @AntoniRaja @psi_perempuan @kokokdirgantoro @TsamaraDKI @dini_purwono @nongandah @Uki23 @sigitwid Klo survey dilaksankan di sekitar kampus Binus, Pelita Harapan dan Atmajaya sepertinya survey ini masuk akal....klo di tempat lain hasilnya bisa beda lg..."
912,"Berita Duka Cita

Telah kembali ke Rumah Bapa di Surga, Almh Firawati - istri dari Chris Utomo (Alumni SMA angk 94)

Almarhumah di semayamkan di
Rumah Duka Heaven Pluit (dulu Atmajaya)
Lt-5 Ruang Zircon dan... https://t.co/5vJqhuLt6y"
913,"@BoyMantouw @Fahrihamzah Kampus....semua kampus donkk...termasuk kampus UKI,ATMAJAYA,UNKRIS....wkwkkwkwkwkwkk.......mrk juga kampus.....basmi kaga yaaaaa???,,wkwkwkwkwkkk"
914,"Esok kitakan mnggapainya

.... OI....OI...OI...

Jngn diam
Jngn bungkam
Lewat musik kita buat

Indonesia bergembira
Indonesia bergembira
 
Dibuat tgl 5-3-2001
Benhil univ Atmajaya"
915,Yaelah cedera ajalah semua nya -__-
916,@yysany @BWFScore Semoga yang non unggulan bisa jadi underdog ntar aamiin
917,@em_iqbal14 Ndak ada bahasa yang lebih kasar lagi iqbal?
918,@wontwoothreee @ayu_larasatie @taehamatcha Lebih deket sama atmajaya jogja 😁
919,@arief_atmajaya @BWFScore benerr bgt bg yg unggulan pada tumbang :””)
920,Wkwkwkwwkwkkwk https://t.co/wKGI4bZy9b
921,"@potiorem / Saya tinggal di Bandung, mbak. Ke Jakarta karena disuruh dosen, disuruh ke Atmajaya."
922,"Kelompok Kerja Kebudayaan Jepang (K3J) mengucapkan Selamay Hari Raya Nyepi Tahun Saka 1941

#atmajaya #k3j #banggaatma #kamiatma https://t.co/oZScYxMDea"
923,Romelu Lukaku = Kojiro Hyuga
924,Mantul casillas wkwwkwk https://t.co/nFTY8pLSma
925,@yysany @BWFScore Moga-moga. Banyak yg udah tumbang juga soalnya ._.
926,"@arief_atmajaya @BWFScore iyaa bg, semoga ini kesempatan buat md ina yg lain bisa juara :(("
927,"@yysany @BWFScore Ho oh, pas set 1 terlalu sering buang2 poin, malah keulang di set 3..."
928,"@arief_atmajaya @BWFScore iya bg, kayanya hilang fokus gara2 set 1 tadi😭"
929,@yysany @BWFScore Udah rubber set padahal...
930,@arief_atmajaya @BWFScore hiks masih sedih bg🥺
931,@yysany @BWFScore Ini nyata 😥
932,Duh lomba karya tulis ilmiah. Jadi kangen masa-masa jaya waktu SMA dulu~ https://t.co/hlXkiiBM8d
933,sate taichan atmajaya aka dikampusku enak deh besok libur lagi sial
934,@askmenfess Cafe di ruko sebrang atmajaya banyak tuh nderr
935,12 jam terakhir isi timeline di ig emang bikin sakit hati. Khususnya akun2 plesbol.
936,"Sekarang kampus swasta jg banyak yg ada prodi foodtech nya dan dari yg aku kenal alumninya jg keren2 (sgu, uph, atmajaya, bahkan binus juga ada loooo gw jg baru tau krn ada anak intern dr foodtech binus)"
937,"Misa Rabu Abu @ Kapel St. Albertus Magnus Atmajaya, 06032019 https://t.co/UuajpH6oMp"
938,"Fakta Tragedi Semanggi - analisis hukum, sosial politik dan moral || univ Atmajaya || 229 Hal || Harga 50.000,- || jika  berminat,  Silahkan pesan via ~inbox atau via WA : 0818124243 ~… https://t.co/qhHQnhUb0L"
939,@farkw1n @hazelogy Atmajaya yg depannya mall itu?
940,@farkw1n Daerah seturan babarsari deket batan deket upn unit 2 deket atmajaya :))
941,"@ElgarLouee Dirumah, mantengin tv, dagdigdug nungguin kabar dari ayah yg saat itu sebagai TNI lagi jaga di semanggi. Juga nunggu kabar dari om yg kuliah di atmajaya lagi terkurung di dalem kampus ga bisa/boleh keluar. 

Zuper juga sih rasanya walaupun dirumah doang 😰💔"
942,"@farkw1n Deket atmajaya kan ini? Itu yang belakang kan habis renovasian, yang depan hotel lama. Emang hotel itu bekas rumah sakit apa apa deh gitu, orang hotel barunya aja juga kerasa aneh, jauh bener dr peradaban rasanya. Btw aku orang Jogja yang pernah nginep disana :))"
943,@sgheaindah @Atmajaya_DW Nah luu yang kenapaa
944,@sgheaindah @Atmajaya_DW Nyebelin kenapa ihh
945,"her: tgl 27 ada barasuara di atmajaya. mau nonton ga? kalo iya ayo bareng
me: mau. harga tiketnya brp?
her: aslinya 35k. tapi krn aku 'penunggang (badai)' jd lebih murah..
me: (wehehe sy suka yg model begini)"
946,"@farkw1n @FrauAureLL tau ini dimana? Kawasan Atmajaya, awalan S akhiran D, ada mallnya gitu. 
Please cari tahu
Biar ga kesana gua kalo liburan di Jogja 😅."
947,@sgheaindah @Atmajaya_DW Ga ah sulid gawl ma artiz
948,@sgheaindah @Atmajaya_DW Yawdeh kl mau bawa uang parkir atau toilet
949,@sgheaindah @Atmajaya_DW Sepet banget kayanye kek pisang belom ranum
950,@sgheaindah @Atmajaya_DW Lah kan diajak ini konteksnya.. Cuma bawa helm aja udeh
951,"@sgheaindah @Atmajaya_DW Ga, maw nya qamu"
952,"@sgheaindah @Atmajaya_DW Ih php ih wakakka, padet banget ni sis"
953,@sgheaindah @Atmajaya_DW Kepincut sama terpecut jauh lho mas...
954,"@sgheaindah @Atmajaya_DW Ghe, sabtu jadiin lha"
955,"@sgheaindah @Atmajaya_DW Udah tapi ga hoki, jadi?"
956,"@sgheaindah @Atmajaya_DW Oh iya bener, biar gue juga bisa terpecut juga dong"
957,@sgheaindah @Atmajaya_DW Yhaaa keduluan laen lagi
958,@sgheaindah @Atmajaya_DW Baguss tau cuma semoet shock kirain tunangan (?)
959,"@Atmajaya_DW @sgheaindah Wqwqwq keras banget idup di jakarta ama depok ya jay, cincin nya daur ulang"
960,@Atmajaya_DW WKWKWKW APAL JIR!
961,Plis ntar malam jangan sampai kalah lagi plis...
962,@sgheaindah @Atmajaya_DW Nonton bareng yuk ghe
963,"@saxtrunus ""Saya ke Jakarta, mau ke atmajaya."""
964,"@alengkadiraja ""Engga, saya dikasih tugas untuk ke Atmajaya nanti. Sekitar jam 9 saya udah pergi dari Bandung."" Linka pun memperhatikan wajah lelah si teruna.

""Jangan terlalu dipaksakan, mas."""
965,"@Niputujelantik2 Mungkin dulu saya dianggap kafir sekolahku Santa Maria, universitas katolik Atmajaya ,S2 univ kristen Satya wacana ,alhamdulillah sering diajak temen UII drngsrin ceramah gus dur, Amin Rais ,Tholham Mansyur di masjid kolombo Alhamdulillah muslim, ga ada sebut aku kafir"
966,@al_vurqoni Tapi hati ko masih pakek di la liga riv
967,@ODD_FACE ATMAJAYA atau SADHAR
968,@arief_atmajaya Makonyo pindah ka liga inggris lai bang
969,Entah kenapa pas dengar suara Pikachu di trailer pokemon malah kebayangnya kayak lagi nonton Deadpool. Ga ada imut-imutnya emang -_-
970,Asyik juga nih klasemen EPL.
971,"Pinjemin kamar emil aja @Awwwins @damar_hm: Ada kamar kos kosong khusus wanita kafir daerah seturan dekat UPN UII Atmajaya 😁"""
972,Ada kamar kos kosong khusus wanita kafir daerah seturan dekat UPN UII Atmajaya 😁
