,Word,POS
549,proficiat,FW
550,gaes,FW
551,wenak,NN
552,siyaap,VB
553,buah,NND
554,wejang,NN
555,terbaroe,FW
556,calon,FW
557,rektor,FW
558,uajy,FW
559,waa,NN
560,no,FW
561,alumni,FW
562,uajy,FW
563,ku,FW
564,bangga,SC
565,alumnae,FW
566,uajy,FW
567,ku,FW
568,sumringah,JJ
569,langsung,RB
570,dialog,NN
571,aktual,NN
572,pro,JJ
573,rri,NN
574,yogyakarta,NN
575,topik,NN
576,harap,VB
577,hadap,IN
578,debat,NN
579,capres,NN
580,cawapres,NN
581,narasumber,NN
582,pakar,NN
583,hukum,NN
584,uajy,FW
585,dr,FW
586,hestu,FW
587,cipto,FW
588,handoyo,FW
589,pandu,FW
590,prima,FW
591,hapsari,FW
592,dengar,FW
593,fm,FW
594,mhz,FW
595,mobile,FW
596,application,FW
597,rriplay,FW
598,uajy,FW
599,semester,FW
600,daftar,IN
601,asisten,NN
602,praktikum,NN
603,ukur,NN
604,meta,NN
605,lab,NN
606,ilmu,NN
607,ukur,NN
608,tanah,NN
609,manfaat,NN
610,info,FW
611,from,FW
612,yehezkielyoel,FW
613,fti,FW
614,art,FW
615,uajy,FW
616,present,FW
617,national,FW
618,photography,FW
619,competition,FW
620,hello,FW
621,there,FW
622,street,FW
623,photography,FW
624,info,FW
625,from,FW
626,yehezkielyoel,FW
627,refresh,FW
628,halo,FW
629,kawan,NN
630,kawan,NN
631,uajy,FW
632,refresh,FW
633,is,FW
634,coming,FW
635,ayoo,FW
636,bakat,NN
637,mu,NN
638,kompetisi,NN
639,refresh,FW
640,dare,FW
641,to,FW
642,be,FW
643,winner,FW
644,info,FW
645,from,FW
646,uajy,FW
647,kabar,FW
648,gembira,RB
649,buka,VB
650,daftar,NN
651,anggota,NN
652,tim,NN
653,koor,NN
654,misa,NN
655,kampus,NN
656,gen,NN
657,tkmk,NN
658,daftar,NN
659,sampe,NN
660,februari,NN
661,loh,JJ
662,info,FW
663,from,FW
664,the,FW
665,long,FW
666,wait,FW
667,is,FW
668,finally,FW
669,over,FW
670,fiat,FW
671,buka,VB
672,daftar,NN
673,mahasiswa,NN
674,uajy,FW
675,buka,VB
676,fakultas,NN
677,angkat,JJ
678,wkwkwkw,FW
679,gass,FW
680,mas,FW
681,pagi,NN
682,min,FW
683,fe,FW
684,uajy,FW
685,kena,SC
686,beasiswa,NN
687,spp,NN
688,ya,NN
689,terima,VB
690,kasih,MD
691,hayooo,NN
692,ga,NN
693,nih,JJ
694,gmna,NN
695,ngga,SC
696,uajy,FW
697,bagus,JJ
698,percaya,VB
699,riset,NN
700,peringkat,NN
701,uajy,FW
702,jelek,NN
703,arti,NN
704,riset,NN
705,salah,JJ
706,udah,VB
707,hidup,NN
708,positif,JJ
709,gak,NN
710,susah,JJ
711,eh,FW
712,mbok,FW
713,alumni,FW
714,uajy,FW
715,jg,FW
716,galang,NN
717,dukung,VB
718,pilpres,NN
719,kya,NN
720,alumni,NN
721,univ,FW
722,ben,FW
723,rame,FW
724,dukung,VB
725,jokowi,NN
726,seru,VB
727,hesteknya,RB
728,gejrot,FW
729,deket,FW
730,uajy,FW
731,porsi,NN
732,enaq,FW
733,skl,FW
734,innovative,FW
735,informatics,FW
736,contest,FW
737,uajy,FW
738,info,FW
739,lomba,NN
740,lomba,NN
741,infolomba,NN
742,ajar,VB
743,lombasma,NN
744,infolomba,NN
745,min,NN
746,minat,NN
747,sport,FW
748,sarana,FW
749,uajy,FW
750,promosi,NN
751,efektif,JJ
752,mahasiswa,NN
753,uajy,FW
754,jago,FW
755,min,FW
756,untung,VB
757,kuliah,NN
758,teknik,NN
759,informatika,SC
760,uajy,FW
761,korsaku,NN
762,item,FW
763,uajy,FW
764,ya,UH
765,fe,FW
766,uajy,FW
767,pagi,NN
768,min,FW
769,info,FW
770,crash,FW
771,program,NN
772,nggak,RB
773,laku,NN
774,anak,NN
775,uajy,FW
776,lmao,FW
777,ambil,FW
778,dr,FW
779,story,FW
780,temen,NN
781,herregistrasi,NN
782,amp,NN
783,biaya,NN
784,didik,NN
785,program,NN
786,ta,NN
787,semester,NN
788,genap,VB
789,terima,CD
790,asisten,NN
791,praktikum,NN
792,semester,NN
793,genap,VB
794,ta,NN
795,fakultas,NN
796,teknobiologi,NN
797,manfaat,NN
798,informasi,NN
799,terima,VB
800,mahasiswa,NN
801,universitas,NN
802,atma,NN
803,jaya,NN
804,yogyakarta,CC
805,mrican,NN
806,mba,NN
807,deket,NN
808,hukum,NN
809,uajy,FW
810,ramen,NN
811,hakata,NN
812,ituu,NN
813,lhoo,NN
814,mbaaa,NN
815,yaampun,SC
816,min,NN
817,dosbimku,NN
818,blur,NN
819,unpad,FW
820,ui,FW
821,ugm,FW
822,upn,FW
823,uajy,FW
824,upri,FW
825,dll,FW
826,ad,NN
827,amak,NN
828,hs,NN
829,hi,NN
830,nikmat,NN
831,cuit,NN
832,lihat,VB
833,uajy,FW
834,jalin,FW
835,kerja,NN
836,kansai,VB
837,university,FW
838,jepang,FW
839,ad,NN
840,amak,NN
841,hs,NN
842,hi,NN
843,nih,NN
844,anak,NN
845,telat,NN
846,minum,NN
847,obat,NN
848,ya,NN
849,cc,NNP
850,polri,NNP
851,ad,FW
852,amak,FW
853,hs,FW
854,hi,FW
855,mikrolax,FW
856,pakai,VB
857,pantat,VB
858,om,NN
859,kepala,NN
860,gin,NN
861,info,NN
862,from,NN
863,yolasidebang,NN
864,himpun,SC
865,mahasiswa,NN
866,sipil,JJ
867,universitas,NN
868,atma,NN
869,jaya,NN
870,yogyakarta,NN
871,uajy,FW
872,bangga,SC
873,sembah,VB
874,lomba,NN
875,nasional,JJ
876,civil,FW
877,engineering,FW
878,days,FW
879,innovation,FW
880,of,FW
881,info,FW
882,from,FW
883,komunitastariuajy,FW
884,open,FW
885,tenant,FW
886,taranggana,NN
887,sumapala,NN
888,halo,NN
889,komunitas,NN
890,tari,NN
891,uajy,FW
892,buka,VB
893,peluang,NN
894,pasar,NN
895,produk,NN
896,jual,VB
897,atma,NN
898,jaya,PRP
899,info,NN
900,from,NN
901,nin,NN
902,nanovila,SC
903,informatics,FW
904,innovative,FW
905,contest,FW
906,haloo,FW
907,teman,NN
908,teman,NN
909,sma,NN
910,smk,NN
911,derajat,NN
912,indonesia,NN
913,ide,NN
914,ide,NN
915,brilian,NN
916,bingung,VB
917,tuang,NN
918,ad,NN
919,amak,NN
920,hs,NN
921,hi,NN
922,anak,NN
923,blum,NN
924,sunat,NN
925,ya,NN
926,gitu,PR
927,klau,SC
928,permen,NN
929,karet,NN
930,nagis,JJ
931,mf,FW
932,yg,FW
933,nyesal,FW
934,ad,NN
935,amak,NN
936,hs,NN
937,hi,NN
938,dasar,NN
939,kampret,NN
940,gk,NN
941,pasu,NN
942,gk,NN
943,junjung,VB
944,tukang,NN
945,fitnah,NN
946,hoax,FW
947,ad,NN
948,amak,NN
949,hs,NN
950,hi,NN
