,Word,POS
491,beasiswa,NN
492,prabowo,NN
493,fakta,NN
494,coba,VB
495,kau,NN
496,bantah,NN
497,budz,NN
498,foto,NN
499,elu,NN
500,wisuda,NN
501,wakil,NN
502,rakyat,NN
503,tukang,NN
504,tipu,NN
505,sok,NN
506,an,NN
507,bangun,VB
508,desa,NN
509,sosiolog,NN
510,universitas,NN
511,gadjah,NN
512,mada,IN
513,ugm,FW
514,arie,FW
515,sudjito,FW
516,terang,NN
517,pimpin,NN
518,presiden,NN
519,jokowi,NN
520,jusuf,NN
521,kalla,NN
522,konsolidasi,NN
523,dlm,NN
524,program,NN
525,nawacita,PRP
526,dorong,VB
527,kualitas,NN
528,demokrasi,NN
529,indonesia,NN
530,ahli,NN
531,loh,NN
532,rabusatu,CD
533,malu,CC
534,maluin,NN
535,ugm,NN
536,makasih,MD
537,mas,VB
538,saran,NN
539,nya,PRP
540,huhuhu,VB
541,ugm,NN
542,cabang,NN
543,karangmalang,NN
544,rektor,NN
545,gaul,FW
546,terhits,FW
547,review,FW
548,bem,FW
549,km,FW
550,ugm,FW
551,periode,FW
552,sosiolog,NN
553,universitas,NN
554,gadjah,NN
555,mada,IN
556,ugm,FW
557,arie,FW
558,sudjito,FW
559,terang,NN
560,pimpin,NN
561,presiden,NN
562,jokowi,NN
563,jusuf,NN
564,kalla,NN
565,konsolidasi,NN
566,program,NN
567,nawacita,PRP
568,dorong,VB
569,kualitas,NN
570,demokrasi,NN
571,indonesia,NN
572,rabusatu,CD
573,sosiolog,NN
574,universitas,NN
575,gadjah,NN
576,mada,IN
577,ugm,FW
578,arie,FW
579,sudjito,FW
580,terang,NN
581,pimpin,NN
582,presiden,NN
583,jokowi,NN
584,jusuf,NN
585,kalla,NN
586,konsolidasi,NN
587,program,NN
588,nawacita,PRP
589,dorong,VB
590,kualitas,NN
591,demokrasi,NN
592,indonesia,NN
593,rabusatu,CD
594,tim,NN
595,fh,NN
596,ugm,NN
597,rebut,VB
598,juara,NN
599,alsa,NN
600,nmcc,NN
601,xxii,VB
602,asa,NN
603,sedih,VB
604,rindu,NN
605,hampa,NN
606,bara,NN
607,semenjak,NN
608,gaada,IN
609,fokus,NN
610,utama,JJ
611,kayak,CD
612,ajar,VB
613,ugm,NN
614,kemaren,NN
615,okedeeeh,MD
616,kak,VB
617,dlu,NN
618,sempet,NN
619,niat,NN
620,mo,NN
621,daftar,NN
622,vokasi,NN
623,nya,NN
624,ugm,NN
625,miskin,JJ
626,info,NNP
627,info,NN
628,lowong,VB
629,kerja,NN
630,pt,NN
631,ruang,NN
632,raya,NN
633,indonesia,NN
634,pt,NN
635,ruang,NN
636,raya,NN
637,indonesia,NN
638,rupa,NN
639,buah,NND
640,usaha,NN
641,kembang,NN
642,produk,NN
643,layan,NN
644,bidang,NN
645,teknologi,NN
646,didik,NN
647,via,NN
648,ugm,NN
649,masuk,VB
650,rubrik,NN
651,kimia,NN
652,bangga,SC
653,kuliah,NN
654,sih,NN
655,jogja,NN
656,bilang,NN
657,ugm,NN
658,mah,NN
659,umy,FW
660,ilfeel,FW
661,akutu,NN
662,perkara,NN
663,kampus,NN
664,boong,VB
665,iku,NN
666,lho,NN
667,ndak,NEG
668,nguati,VB
669,iso,FW
670,bngkrut,FW
671,pdhl,FW
672,seng,FW
673,dwe,FW
674,mtr,FW
675,okeh,FW
676,daerah,NN
677,ugm,NN
678,cmn,NN
679,sa,NN
680,sagan,NN
681,yg,FW
682,deket,FW
683,hehe,FW
684,ugm,NN
685,ga,NN
686,prcya,PRP
687,tary,FW
688,informasi,NN
689,orang,NN
690,aumni,NN
691,uin,NN
692,pasca,X
693,ugm,NN
694,lahir,VB
695,september,NNP
696,pdhl,FW
697,kalo,FW
698,ambil,FW
699,dokter,FW
700,ugm,FW
701,program,FW
702,double,FW
703,degree,FW
704,nya,FW
705,yg,FW
706,kerjasama,FW
707,univ,FW
708,eman,FW
709,sakjane,FW
710,wk,FW
711,tp,FW
712,ya,NN
713,uda,VB
714,pilih,VB
715,si,VB
716,jk,NN
717,sdh,NN
718,percaya,VB
719,jae,NN
720,esemka,NN
721,modal,NN
722,alat,NN
723,obeng,NN
724,amp,NN
725,las,NN
726,rakit,NN
727,mobil,NN
728,kabar,NN
729,teknik,NN
730,mesin,NN
731,uns,FW
732,its,FW
733,ugm,FW
734,curiga,CD
735,nyata,NN
736,bohong,VB
737,publik,NN
738,april,NN
739,gantipresiden,NN
740,pengene,FW
741,mie,FW
742,ayam,FW
743,jamur,FW
744,ndek,FW
745,ugm,FW
746,je,FW
747,sosiolog,NN
748,universitas,NN
749,gadjah,NN
750,mada,IN
751,ugm,FW
752,arie,FW
753,sudjito,FW
754,terang,NN
755,pimpin,NN
756,presiden,NN
757,jokowi,NN
758,jusuf,NN
759,kalla,NN
760,konsolidasi,NN
