,Word,Weight,POS
0,selamat,48.75698003603918,JJ
1,muda,40.03567972761194,JJ
2,wkwkwk,33.90733804376005,JJ
3,bagus,25.898956302484716,JJ
4,pas,25.145720980260844,JJ
5,kaya,24.343094907263623,JJ
6,sehat,24.139493489163243,JJ
7,salah,23.51806789846092,JJ
8,main,21.867256794862897,JJ
9,pindah,21.05380835633963,JJ
10,lulus,20.439561043796463,JJ
11,kenal,19.557109815578762,JJ
12,murah,18.353062088039763,JJ
13,nyata,17.66286877231704,JJ
14,swasta,16.358740628633715,JJ
15,amal,14.691641028443327,JJ
16,internasional,13.566474318152027,JJ
17,luas,13.275357752301979,JJ
18,aman,13.121454406380808,JJ
19,nasional,12.656363073027103,JJ
20,gratis,11.620084313838337,JJ
21,bebas,11.384105192122233,JJ
22,kuat,10.488714739174473,JJ
23,mahal,10.123248304695837,JJ
24,cepat,9.902534600487016,JJ
25,khusus,9.57582876506899,JJ
26,takut,9.436619684057995,JJ
27,tematik,8.421636135654271,JJ
28,tenang,8.066887864446192,JJ
29,lancar,8.059754491076252,JJ
30,mantul,7.8930219876675585,JJ
31,tua,7.61962846367959,JJ
32,resmi,7.483945836465482,JJ
33,ramai,7.416423207035353,JJ
34,mama,7.288200878588227,JJ
35,makassar,7.137165215448552,JJ
36,maju,7.063530038920129,JJ
37,mudah,6.150415819081598,JJ
38,mantan,6.083579448671472,JJ
39,gagal,5.702472144517621,JJ
40,penuh,5.6945188530653255,JJ
41,utama,5.357488174313369,JJ
42,sesuai,5.322164947504551,JJ
43,anti,5.14943726408716,JJ
44,aktif,4.9432206415821085,JJ
45,sulit,4.842191808525833,JJ
46,keras,4.751090508716116,JJ
47,serius,4.580917291883726,JJ
48,sipil,4.57392376639064,JJ
49,kering,4.317488011434067,JJ
50,anak,108.54798572000605,NN
51,muhammadiyah,100.56444661714846,NN
52,mahasiswa,95.48228406215698,NN
53,aja,88.65811824552293,NN
54,mas,76.01848483762787,NN
55,ga,74.13492603394755,NN
56,kuliah,61.628496891153546,NN
57,gak,60.84979098241478,NN
58,universitas,57.2179430693139,NN
59,rumah,55.26667165735935,NN
60,nya,49.86688776213058,NN
61,dunia,48.16982208329596,NN
62,video,47.17255661955994,NN
63,daerah,44.51417667836522,NN
64,jalan,43.80195690261947,NN
65,iya,42.64848890942295,NN
66,teman,40.46752352988927,NN
67,orang,38.86907681880292,NN
68,si,37.26459109055842,NN
69,bisnis,36.64687777984009,NN
70,min,34.96916252020089,NN
71,allah,33.96613228188193,NN
72,guru,32.141900575295125,NN
73,ilmu,31.819482446434886,NN
74,alhamdulillah,31.44279616641896,NN
75,alumni,30.690014993530188,NN
76,moga,30.68748736718182,NN
77,yuk,29.827125658490743,NN
78,malam,28.241668616925793,NN
79,semangat,28.041017079385792,NN
80,ku,28.016956193796897,NN
81,kelas,27.732580716080285,NN
82,jam,27.688552134023265,NN
83,enak,27.4547764512638,NN
84,hasil,27.23525192632197,NN
85,nak,27.083391871249454,NN
86,nama,27.067733894290704,NN
87,fakultas,26.22704390129996,NN
88,kerja,24.88944296220687,NN
89,tu,24.74568767708671,NN
90,sampe,24.004647455993535,NN
91,foto,23.70441930626101,NN
92,bgt,23.241218893222772,NN
93,temen,22.841206828205827,NN
94,pagi,22.227390587264505,NN
95,laku,22.131160135511603,NN
96,kukuh,22.067463024668367,NN
97,hanik,22.003894634764965,NN
98,uas,21.960757937888168,NN
99,acara,21.624576971139224,NN
100,kirim,60.56631646488203,VB
101,makan,40.73126265812777,VB
102,masuk,39.32161569530343,VB
103,info,33.478341646410065,VB
104,ni,30.652603828061768,VB
105,terima,29.75434239570769,VB
106,buka,29.627955943122657,VB
107,tuh,26.92940397042256,VB
108,suka,25.167909583064162,VB
109,jual,25.147602390712795,VB
110,iki,24.13413521130498,VB
111,kunjung,23.98217440005878,VB
112,lengkap,23.81195995387539,VB
113,mbak,22.809951148300257,VB
114,libur,22.796827093010595,VB
115,lihat,22.255371362148804,VB
116,ajar,22.116043676186916,VB
117,abi,21.822512981571553,VB
118,beli,21.285184721848736,VB
119,bangun,21.268982900381868,VB
120,cari,19.50333421298276,VB
121,gabung,18.799982408155643,VB
122,cinta,18.405902249591605,VB
123,sabar,18.08359315013081,VB
124,raih,18.032225263880708,VB
125,pilih,17.42233904207271,VB
126,tunggu,16.85322631165622,VB
127,hadir,16.647613231708355,VB
128,ketemu,16.312679401815725,VB
129,hati,15.675913515060028,VB
130,fkik,15.562071838290217,VB
131,latih,15.202935064474925,VB
132,tuju,15.100092914848124,VB
133,harap,15.016760568835938,VB
134,pulang,13.977191125950855,VB
135,selesai,13.918259532744107,VB
136,wisuda,13.804352809660681,VB
137,mati,12.935555117935689,VB
138,tolong,12.92419562139917,VB
139,bawa,12.809930424576459,VB
140,tulis,12.020247317877315,VB
141,tekan,11.851550335868556,VB
142,kakak,11.618286609378112,VB
143,hubung,11.34290517765968,VB
144,dukung,10.913454374221734,VB
145,nikah,10.461576941120738,VB
146,komahi,10.168038574025909,VB
147,pikir,10.08904577437468,VB
148,butuh,10.010791258219466,VB
149,baju,9.903320928367986,VB
