,Word,POS
483,lihat,VB
484,peluang,NN
485,bisnis,NN
486,yg,NN
487,cipta,NN
488,umy,FW
489,insyaallah,NN
490,dunia,NN
491,akhirat,NN
492,yuk,NN
493,gabung,VB
494,kkn,FW
495,umy,FW
496,ajak,NN
497,warga,NN
498,dusun,FW
499,pakis,FW
500,saring,FW
501,sharing,FW
502,kost,FW
503,ac,FW
504,lengkap,VB
505,parkir,NN
506,luas,JJ
507,umy,FW
508,kost,FW
509,putri,NN
510,wanita,NN
511,alamat,NN
512,kost,FW
513,gg,FW
514,margo,FW
515,rukun,FW
516,nomor,FW
517,rt,FW
518,tamantirto,FW
519,bantul,FW
520,yogyakarta,CC
521,tarif,NN
522,sewa,NN
523,kost,NN
524,juta,CD
525,kost,FW
526,ac,FW
527,lengkap,VB
528,parkir,NN
529,luas,JJ
530,umy,FW
531,kost,FW
532,putri,NN
533,wanita,NN
534,alamat,NN
535,kost,FW
536,gg,FW
537,margo,FW
538,rukun,FW
539,nomor,FW
540,rt,FW
541,tamantirto,FW
542,bantul,FW
543,yogyakarta,CC
544,tarif,NN
545,sewa,NN
546,kost,NN
547,juta,CD
548,anak,NN
549,umy,FW
550,nihh,FW
551,distsrd,FW
552,visi,NN
553,wkwk,FW
554,denger,FW
555,wkw,FW
556,kost,FW
557,ac,FW
558,lengkap,VB
559,parkir,NN
560,luas,JJ
561,umy,FW
562,kost,FW
563,putri,NN
564,wanita,NN
565,alamat,NN
566,kost,FW
567,gg,FW
568,margo,FW
569,rukun,FW
570,nomor,FW
571,rt,FW
572,tamantirto,FW
573,bantul,FW
574,yogyakarta,CC
575,tarif,NN
576,sewa,NN
577,kost,NN
578,juta,CD
579,rt,FW
580,majalahsm,FW
581,rt,FW
582,evanalhuda,NN
583,monggo,NN
584,hadir,VB
585,acara,NN
586,keren,NN
587,seminar,NN
588,buku,NN
589,muhammadiyah,NN
590,aras,NN
591,lokal,JJ
592,besok,NN
593,pagi,NN
594,gedung,NN
595,pascasarjana,NN
596,umy,FW
597,cc,FW
598,muhammadiyah,FW
599,majalahsm,FW
600,muhammadiyahgl,FW
601,pojokbuya,FW
602,jenar,FW
603,id,FW
604,umyogya,X
605,anak,NN
606,fh,FW
607,umy,FW
608,yg,FW
609,milik,NN
610,twitter,NN
611,tanda,NN
612,pusing,NN
613,kuliah,NN
614,wkwkwk,JJ
615,milik,NN
616,cita,NN
617,cita,NN
618,hadap,IN
619,maslahat,VB
620,umat,NN
621,dosen,NN
622,mahasiswa,NN
623,alumni,NN
624,umy,FW
625,salah,FW
626,international,FW
627,reputable,FW
628,university,FW
629,rupa,NN
630,langkah,NN
631,wujud,VB
632,cita,NN
633,cita,PRP
634,iku,NN
635,opo,NN
636,jamu,NN
637,ga,NN
638,tuku,NN
639,ae,FW
640,gpp,FW
641,ben,FW
642,iso,FW
643,gawene,FW
644,ben,NN
645,suk,NN
646,anak,NN
647,ku,NN
648,sehat,JJ
649,sentosa,NN
650,dadi,VB
651,bakul,NN
652,jamu,NN
653,ider,FW
654,neng,FW
655,umy,FW
656,cocok,FW
657,monggo,NN
658,hadir,VB
659,acara,NN
660,keren,NN
661,seminar,NN
662,buku,NN
663,muhammadiyah,NN
664,aras,NN
665,lokal,JJ
666,besok,NN
667,pagi,NN
668,gedung,NN
669,pascasarjana,NN
670,umy,FW
671,cc,FW
672,id,FW
673,electro,FW
674,fair,FW
675,robotech,FW
676,teknil,FW
677,elektro,FW
678,umy,FW
679,daftar,FW
680,maret,FW
681,kamis,FW
682,maret,FW
683,sportorium,FW
684,umy,FW
685,cp,FW
686,lombaumy,FW
687,keren,NN
688,umy,FW
689,kuliah,FW
690,umy,FW
691,wkwk,FW
692,umy,FW
693,umy,FW
694,nomer,FW
695,bohong,VB
696,hiya,NN
697,hhiya,NN
698,wkwk,JJ
699,langsung,RB
700,dialog,NN
701,aktual,NN
702,pro,JJ
703,rri,NN
704,topik,NN
705,budaya,NN
706,politik,NN
707,santun,VB
708,jelang,NN
709,milu,NN
710,narasumber,NN
711,dosen,NN
712,jurus,NN
713,ilmu,NN
714,perintah,NN
715,fisipol,FW
716,umy,FW
717,tunjung,FW
718,sulaksono,FW
719,ip,FW
720,msi,NN
721,pandu,NN
722,prima,VB
723,dengar,FW
724,fm,FW
725,mhz,FW
726,mobile,FW
727,application,FW
728,rriplay,FW
729,dengar,VB
730,fm,FW
731,mhz,FW
732,mobile,FW
733,application,FW
734,rriplay,FW
735,dialog,FW
736,aktual,FW
737,pro,FW
738,rri,NN
739,topik,NN
740,budaya,NN
741,politik,NN
742,santun,VB
743,jelang,NN
744,milu,NN
745,narasumber,NN
746,dosen,NN
747,jurus,NN
748,ilmu,NN
749,perintah,NN
750,umy,FW
751,tunjung,FW
752,sulaksono,FW
753,pandu,NN
754,prima,OD
755,babinkamtibmas,NN
756,desa,NN
757,tamantirto,NN
758,aman,JJ
759,kunjung,VB
760,medikbud,FW
761,ri,FW
762,kampus,FW
763,umy,FW
764,hbd,FW
765,dede,FW
766,keling,FW
767,intan,NN
768,sari,NN
769,doa,NN
770,aunty,FW
771,moga,NN
772,umur,NN
773,moga,NN
774,sehat,JJ
775,moga,SC
776,murah,JJ
777,rezeki,VB
778,moga,NN
779,mudah,JJ
780,urus,NN
781,usaha,NN
782,ayah,NN
783,moga,SC
784,tumbuh,VB
785,yt,FW
786,fe,FW
787,umy,FW
788,ygul,FW
789,lha,NN
790,jogja,NN
791,ora,NN
792,sepele,FW
793,ulilalbab,FW
794,ev,FW
795,yacaranda,FW
796,team,FW
797,umy,FW
798,speederteam,FW
799,sttnasyk,FW
800,kmli,FW
801,jogjastudent,FW
802,jogjakampus,FW
803,kmli,FW
804,jogjastudent,FW
805,studentsid,FW
806,uii,FW
807,ugm,FW
808,umy,FW
809,edisi,NN
810,kondangan,NN
811,batik,NN
812,day,FW
813,an,FW
814,coba,FW
815,ken,FW
816,fhoto,FW
817,bareng,FW
818,biar,FW
819,kenal,FW
820,ya,FW
821,ken,FW
822,an,FW
823,bae,FW
824,ketemu,VB
825,gak,NN
826,sengaja,NN
827,kaya,JJ
828,nyesel,NN
829,gitu,SC
830,anggunmeilani,VB
831,and,FW
832,intan,NN
833,rahayu,NN
834,abai,VB
835,samping,NN
836,focus,NN
837,ajah,NN
838,fatamorgana,WH
839,nyata,JJ
840,bekas,NN
841,bullyan,NN
842,bekas,NN
843,planet,NN
844,bekas,NN
845,gak,NN
846,peta,NN
847,bekas,NN
848,gak,NN
849,google,FW
850,maps,FW
851,bekas,NN
852,pesawat,NN
853,angkasa,NN
854,bla,NN
855,bla,NN
856,bla,NN
857,loe,FW
858,bully,FW
859,yo,FW
860,umy,FW
861,sary,FW
862,ayobantu,FW
863,retweet,FW
864,amp,FW
865,cekidot,FW
866,tokotamz,FW
867,pinbb,FW
868,bb,FW
869,jual,VB
870,sepatu,CD
871,baju,NN
872,aksesoris,NN
873,cewek,NN
874,makassar,JJ
875,assalamualaikum,NN
876,wr,NN
877,wb,NN
878,himepi,NN
879,umy,FW
880,proudly,FW
881,present,FW
882,sharia,FW
883,economic,FW
884,week,NN
885,tema,NN
886,utama,JJ
887,the,FW
888,urgency,FW
889,of,FW
890,the,FW
891,islamic,FW
892,finance,FW
893,industry,FW
894,in,FW
895,the,FW
896,face,FW
897,of,FW
898,asia,FW
899,pasific,FW
900,rebalance,FW
901,update,FW
902,status,NN
903,sosialisasi,NN
904,pra,NN
905,kuliah,NN
906,kab,FW
907,wonosobo,FW
908,sma,FW
909,wonosobo,FW
910,unnes,FW
911,uns,FW
912,umy,FW
913,belah,NN
914,promosi,NN
915,pesan,NN
916,cadang,NN
917,udah,JJ
918,aja,NN
919,ga,NN
920,muluk,NN
921,muluk,NN
922,wkwk,JJ
923,assalamualaikum,NN
924,wr,NN
925,wb,NN
926,himepi,NN
927,umy,FW
928,proudly,FW
929,present,FW
930,sharia,FW
931,economic,FW
932,week,NN
933,tema,NN
934,utama,JJ
935,the,FW
936,urgency,FW
937,of,FW
938,the,FW
939,islamic,FW
940,finance,FW
941,industry,FW
942,in,FW
943,the,FW
944,face,FW
945,of,FW
946,asia,FW
947,pasific,FW
948,rebalance,FW
949,alumni,VB
950,umy,FW
951,loh,FW
952,awas,VB
953,modus,NN
954,ta,NN
955,aruf,NN
956,tpi,NN
957,ujung,NN
958,nya,NN
959,kayak,CD
960,orang,NN
961,pacar,FW
962,manggil,FW
963,umy,FW
964,abhy,FW
965,blum,SC
966,nikah,VB
967,ta,NN
968,aruf,NN
969,klu,NN
970,nama,NN
971,ta,NN
972,aruf,NN
973,tpi,NN
974,pacar,JJ
975,jdi,VB
976,ukhty,FW
977,hati,VB
978,yah,NN
979,rt,FW
980,leojjung,FW
981,rt,FW
982,askmenfess,FW
983,askmf,FW
984,tanggal,FW
985,feb,FW
986,umy,FW
987,seminar,NN
988,beasiswa,NN
989,ga,NN
990,askmf,NN
991,tanggal,NN
992,feb,FW
993,umy,FW
994,seminar,NN
995,beasiswa,NN
996,ga,NN
997,rt,FW
998,askmenfess,FW
999,askmf,FW
1000,tanggal,FW
1001,feb,FW
1002,umy,FW
1003,seminar,NN
1004,beasiswa,NN
1005,ga,NN
1006,ratau,CC
1007,dolan,NN
1008,umy,FW
1009,neh,FW
1010,asallammuallaikum,NN
1011,hyy,FW
1012,guys,FW
1013,utama,JJ
1014,cisuma,VB
1015,lover,NN
1016,kenalin,NN
1017,ayam,NN
1018,pedas,NN
1019,coba,VB
1020,sensasi,NN
1021,ayam,NN
1022,judes,FW
1023,pedesnya,FW
1024,pake,FW
1025,banget,FW
1026,paket,FW
1027,komplit,FW
1028,nasi,NN
1029,putih,VB
1030,nasi,NN
1031,merah,NN
1032,ayam,NN
1033,cabe,NN
1034,bukti,NN
1035,transfer,VB
1036,klien,NN
1037,tesis,NN
1038,abe,NN
1039,wa,NN
1040,jasa,NN
1041,konsultasi,NN
1042,skripsi,NN
1043,tesis,NN
1044,disertasi,NN
1045,olah,NN
1046,data,NN
1047,anakkuliah,NN
1048,uii,NN
1049,uad,FW
1050,uajy,FW
1051,umy,FW
1052,uinjakarta,FW
1053,uinbandung,FW
1054,binusuniversity,FW
1055,mercubuana,NN
1056,gunadarma,NN
1057,undipcantik,NN
1058,unpadgeulis,NN
1059,jogjaculinary,FW
1060,bandungculinary,FW
1061,aumy,FW
1062,panggil,FW
1063,umy,FW
1064,ah,FW
1065,umy,FW
1066,sih,FW
1067,biaya,NN
1068,jangkau,NN
1069,dr,FW
1070,yg,FW
1071,tau,FW
1072,kalo,FW
1073,ums,FW
1074,biaya,NN
1075,sm,FW
1076,umy,FW
1077,rt,FW
1078,majalahsm,FW
1079,saphyq,FW
1080,muhammadiyah,NN
1081,diktilitbang,NN
1082,peringkat,NN
1083,kemenristekdikti,NN
1084,arti,NN
1085,nilai,NN
1086,gala,NN
1087,umy,FW
1088,urut,FW
1089,peringkat,NN
1090,kemenristekdikti,NN
1091,arti,NN
1092,nilai,NN
1093,gala,NN
1094,umy,FW
1095,urut,FW
1096,stres,NN
1097,knpa,IN
1098,bos,NN
1099,ken,NN
1100,bgt,NN
1101,mba,NN
1102,tpi,NN
1103,umy,FW
1104,ga,NN
1105,tmnnya,RB
1106,rmh,JJ
1107,umy,FW
1108,libur,FW
1109,bukk,FW
1110,alhamdulillah,NN
1111,umy,FW
1112,sekian,NN
1113,unggul,VB
1114,islami,PRP
1115,masuk,VB
1116,ignya,RB
1117,umy,FW
1118,ngantuk,VB
1119,aja,NN
1120,susah,NN
1121,umy,FW
1122,cantik,FW
1123,cuy,FW
