ng,4.903309900447617
bangga,4.8891623011250624
awat,4.877954421835588
jl,4.8552459122073595
dharma,4.8365984864948395
bbmastopsocial,4.834453461431397
next,4.816213081417499
jd,4.7963263074274805
ok,4.782168647899441
hebat,4.773018943689415
ketua,4.767758018756043
sapa,4.754790711323354
kakak,4.748199814360689
pilih,4.741503140865946
gus,4.705660553743756
cari,4.679429534164215
andika,4.675626897791147
samudra,4.655553548204103
enak,4.655288463491289
mahasiswalagibobosyantik,4.614026740396774
pon,4.602181962778207
tekan,4.601741858602999
untung,4.601196547146612
esok,4.573037559522353
btw,4.569419841186872
program,4.566171268398551
undip,4.55645160601602
lg,4.548735281113184
yo,4.544226401403744
ilmu,4.541120278591004
unpar,4.531468004480961
emg,4.494181989869162
result,4.487285711409761
study,4.481431594062129
tulis,4.457434530414275
baju,4.455748652585618
dgn,4.446339786466766
best,4.4375438470145
srikandi,4.4025235863108945
kahar,4.394060934404026
gue,4.381500632946459
susah,4.380760909267167
harga,4.37444563892443
dokter,4.372526150177998
naachan,4.368830559347046
over,4.366073657139006
gatau,4.360431851214008
deh,4.344573586126975
sm,4.342238960492823
kelas,4.341514930306103
cah,4.341136635230009
panas,4.329276129613101
bus,4.322279252664591
dukung,4.307959781041051
karna,4.299936905044801
da,4.298601467648739
baha,4.2868645170103425
dok,4.2804291948272555
lang,4.273723279015111
kene,4.245838848311559
gila,4.2433306398719965
negeri,4.237737011371702
kasi,4.232071727038866
info,4.220055956939414
yaaa,4.199262606327387
rahmat,4.192348113025077
giat,4.191576469468373
duit,4.182500740838024
mu,4.178841286403393
bangun,4.150072229649993
nda,4.148271057280177
sya,4.129632150226317
lo,4.1120311781346786
jarang,4.111811208129375
pus,4.107077806063299
hahahaha,4.102151837554191
to,4.091001192167664
isi,4.071984333747904
gor,4.065228015234938
kl,4.0616088842818865
didik,4.06000873025434
kampung,4.046928025423289
pulang,4.029593864249659
of,4.024767233131386
nek,4.024313003458972
kopi,4.022095637129358
tuju,4.018487898760724
cakap,4.009480144266336
minggu,3.9978943242104945
mah,3.997629145176636
gaji,3.9878951956048443
berat,3.9871582206332707
deffry,3.962092742340069
tengok,3.9610268447903083
umm,3.955940619153673
hasil,3.955698307140442
pss,3.955073219008812
mari,3.9440000064177085
raya,3.939533275985081
swasta,3.9378837613253865
papa,3.931597486478872
mohon,3.928292805750168
mahasiswi,3.911932637201599
uin,3.902944228662567
al,3.8950773624752824
marah,3.892497792515234
lho,3.8894129968202438
kasih,3.8882208529453277
ani,3.8846879733981052
unggul,3.879746495744491
sbb,3.872097845300756
dri,3.861802451316548
ruang,3.8573265085185833
putri,3.835134075594648
sy,3.8341041641305114
asa,3.8322238974100133
ade,3.8190255555458976
mama,3.817604825921898
kek,3.8064674337721462
bts,3.8029467745027183
cup,3.8022454964285486
yes,3.7978708300904533
mending,3.782950977502937
keras,3.7822816952743916
ang,3.7787454043222173
hello,3.7746067654245463
naa,3.771608377668455
pesantren,3.7689060322729504
ari,3.759565733829678
nur,3.755516527805554
lagu,3.752014589341912
juta,3.7463416758239756
maaf,3.743396210021863
area,3.7410380515246815
kenal,3.7261521315770154
harini,3.7188806384281654
opo,3.706544443158406
ajak,3.7061596343194165
hujan,3.700690129566624
pindah,3.6932329949359843
tim,3.691897478858771
hehehe,3.6879413871257896
salam,3.682622309739445
tok,3.671507877394739
udh,3.6694208571735354
siang,3.6607555813739516
ptn,3.6474535265301045
bang,3.6328046957719873
td,3.6189493006992572
lab,3.6144475591246557
ulil,3.603031066916765
robertus,3.6008134870019335
lerry,3.6008134870019335
maba,3.6006091665148436
antuk,3.5982153257378098
sekolah,3.5981250703225385
mesti,3.596977199048839
atma,3.5961863783959678
beasiswa,3.5892290545351293
kunjung,3.5866575791946578
muka,3.5814878898294635
dm,3.5798656146839454
ak,3.57779082245971
seko,3.5757073778029116
nggak,3.5752574967765116
gimana,3.570196348623704
beh,3.5554295302373484
lokasi,3.553578901378203
it,3.5535562142699897
time,3.5516974926863765
uns,3.5436460526480644
kaki,3.530235182814874
mudah,3.5139243396640585
mohammad,3.5050450418644106
om,3.5023133358067216
dlu,3.5008205237608605
badan,3.4974286254638036
menko,3.4971220859083525
libur,3.4857522837361916
pake,3.4660574330805387
jumpa,3.465971003611202
arah,3.460734010675359
ti,3.4603080306753924
selenggara,3.4585245990462146
wqwq,3.4583991214846073
tanah,3.4526446118996548
hang,3.4475505176323336
jalur,3.4339518551541004
my,3.42126985712825
psikologi,3.4212650003179745
gabung,3.414005276613337
kimia,3.411304876264367
bom,3.4112801561841475
you,3.4074740704184148
rm,3.404411883337345
ancam,3.3937820555047074
turun,3.392411768179176
bayar,3.3902742033400046
ayam,3.3893383347884805
cbt,3.3870182235297435
menristekdikti,3.3860324186988424
tgk,3.38549971220324
aa,3.3813617265519436
gt,3.374066803396567
bh,3.3715253733736894
industri,3.3704610869756575
mmg,3.3695592744071274
menit,3.3670406372138486
hmmm,3.3621123304779537
mba,3.361863488354662
tahan,3.3609659128102987
harap,3.3501905034413464
uty,3.349964199915952
kuat,3.3476522956546617
juara,3.3471451110957937
laksana,3.346947879493643
desember,3.3458939761977176
kalam,3.3234881243102374
bkn,3.3188990503250513
dlm,3.3110604901870486
baca,3.3108498110517406
darah,3.304984578321274
sakita,3.289208800966448
setyawan,3.2862773553882674
apriawan,3.2862773553882674
rajid,3.2862773553882674
april,3.281463104031055
final,3.2786250386780282
bru,3.278180889998194
kepala,3.2780200059124254
laku,3.275079918685624
periode,3.274121681233505
uji,3.269724997830441
minum,3.268071991795217
sorang,3.267600707764382
tangan,3.259148755756214
mak,3.240909550457629
hijau,3.24075222007346
wib,3.23088875160971
sma,3.2288533094758844
loh,3.212521719117336
gentar,3.2017988948146057
benda,3.1973755417273204
penuh,3.1953841858161685
polhukam,3.1952927937618565
urus,3.1904668473619817
bantul,3.1767367822594554
jakarta,3.169132881222765
suruh,3.1653188833884593
me,3.165276359316689
tes,3.1652194125717066
atmajaya,3.1646891889439486
ftsp,3.1642202045142946
at,3.151405567099325
po,3.138413709215606
demo,3.1380156834425477
tamsis,3.1376487961786355
lapang,3.1370385003924257
nasi,3.1365482169936403
ayo,3.132754398381552
sedih,3.125482798717189
thanks,3.1207244026026415
fk,3.120682086887368
ora,3.1187205833416827
prodi,3.1150224689970645
day,3.114873625256176
jaga,3.1122078520081846
nampak,3.1118319628038074
menkopolhukam,3.107238431656254
concat,3.1025122142522266
cc,3.098879914701297
calon,3.0972107463844214
nasional,3.0958693739296326
kalah,3.0925042247097743
jadwal,3.089485044002364
hawasi,3.0847308369002278
mai,3.0718395062090096
but,3.0708278449103723
karo,3.069664349863299
bentar,3.0685659353589845
unpad,3.061323509801768
and,3.059825662483394
renang,3.0548183852694906
iki,3.0422017990266825
penat,3.033971262054868
kawan,3.033325530145924
not,3.0230298865092022
ha,3.0109350907894163
tari,3.0032727353604445
bahagia,3.0011558316108995
gataaa,3.0
mercii,3.0
kisa,3.0
tgl,2.9973043588791155
kt,2.985844668849335
amikom,2.977980476523709
foto,2.9685297559718533
duduk,2.9665412178284556
dg,2.9602112886091203
butuh,2.9597448460918097
cek,2.954319113442801
hymne,2.9537343424597893
versi,2.9503490422201386
hai,2.939120083079351
hahah,2.9372351124216873
cita,2.9328291009845735
lingkung,2.9261782631450464
ridho,2.920941648098871
last,2.9191832644830713
dll,2.917362946095134
skrg,2.9167411561729097
cerita,2.9156010537893535
pergi,2.9155743368006366
hi,2.9129671299638735
kota,2.9025705265125223
payah,2.895479803943644
budak,2.8930076729118763
murayama,2.890194124437825
lamia,2.8893848671592104
biru,2.888986408960832
dtg,2.8882743584051958
jaman,2.8872223494637774
bpk,2.8851529252935633
murah,2.8820581982041436
departemen,2.8809957592251707
wa,2.8803029729264322
albab,2.8724724372007833
do,2.8698453385986444
sipil,2.85820682129296
lu,2.8574691202964506
latih,2.85614780453007
sumpah,2.8534237020372526
das,2.85325691253872
asydika,2.8510367417567877
camat,2.848435226414871
hall,2.8435270242604394
oke,2.831798306762728
video,2.8307195120918873
nape,2.825376233248444
gelar,2.8208372923134255
rapat,2.8201919250324976
kait,2.819379183041339
tuu,2.815535249381393
maret,2.8123598825460907
aq,2.8112282294255473
suara,2.8111704271113838
uda,2.807329242160085
bantu,2.805103852811632
dengar,2.8017664898718695
sports,2.788654731668065
bahan,2.780633242491634
ehh,2.7757432560311712
et,2.7674786134526634
keren,2.7645748060896564
go,2.7560854344360557
dik,2.748464772733784
rencana,2.745415513553546
buku,2.7411994261561277
wala,2.740020659237022
channel,2.7358334679695404
ulang,2.735216584744392
senang,2.7344208158236047
up,2.723744015236174
mei,2.7184932124377967
pts,2.715588944084875
lahir,2.7089930699143787
anggota,2.707783031094056
ngajar,2.703030452194021
tk,2.6948203489230824
lengkap,2.6931373779251686
pondok,2.6926768829009813
wakil,2.690165615212072
mami,2.6887669545711623
univ,2.6779928771245145
plak,2.6753978272707086
koe,2.6753679004865027
tel,2.674058369423616
senin,2.6737446902582445
ii,2.6700235906757817
lil,2.6669069454501897
yuiri,2.6663938721584244
sgt,2.66444827570722
pm,2.6578381149597536
tarik,2.6578334664659637
link,2.649462636324868
pedoman,2.6488641772910486
gunungkidul,2.6483568151676375
bareng,2.648006190280665
jt,2.643820802339698
korang,2.6390388453579408
tgh,2.637443786742063
tolak,2.6343445759742723
lok,2.634134524283216
gua,2.633928259111039
so,2.629956666865297
rekayasa,2.6232689463102385
serius,2.616984522531339
hadir,2.61560376902886
kos,2.6124614934271957
den,2.6059542229762935
ye,2.5996533318592356
gajebo,2.599072617646259
got,2.583256374964363
panggil,2.5712803127376977
malem,2.563874517763967
hahahahaha,2.563174349317703
sorry,2.554319072729131
dpt,2.5534898035706552
team,2.5507134666259015
te,2.550657839710747
call,2.5471494455747328
update,2.543641049841808
luas,2.534329322263058
yah,2.5308618312577162
utk,2.5290011011939875
lawa,2.5263182952636747
dwi,2.5230816845799104
ipb,2.513988685340459
twitter,2.511509180312255
gedung,2.507926575516853
komunikasi,2.507753507552067
ehe,2.505315160695977
okay,2.501088955744482
jan,2.5009141787650178
knp,2.498604452154512
happy,2.4975461914327663
kkkkkkkk,2.4969582641624877
startup,2.494610025828567
dapet,2.4871972233803676
bal,2.485295126990105
ampun,2.481572907105758
akuntansi,2.48035401765048
pasang,2.4802592892135653
kemarin,2.4793527449913126
doa,2.473176945640729
hmi,2.4675908041148227
beb,2.4645500788297983
semester,2.463971043686081
sak,2.4582235646264903
gi,2.455372866280372
lt,2.4522916878365058
tua,2.4521104944068117
duk,2.450202926681478
ono,2.449687322543918
amin,2.445479494069594
goreng,2.439031822770503
utama,2.438975628206117
stay,2.436528994168102
rb,2.433255287281233
is,2.425589258408201
kenduri,2.407137962379985
love,2.4040237254857155
kkkkk,2.4021247795295233
sek,2.401992900262383
engga,2.401722445996944
muzakir,2.3936703666203965
studentclass,2.391980475125961
pastu,2.3887300577515105
jaya,2.3881743297928657
kaji,2.3877947895570317
ngan,2.385677225342102
perempuan,2.3842892375915747
bak,2.382282637431943
ngopi,2.381657726437475
profesor,2.3785763654998084
buah,2.3772673481858217
fak,2.376063043021758
percaya,2.366707494426386
sdh,2.3649268698335097
kangen,2.362133943983469
sabtu,2.361123329832679
ana,2.358777475250474
comel,2.3555862758844976
trus,2.350109552753697
jemput,2.34945718563459
larang,2.3473837229185697
makasih,2.3456464045484515
adik,2.344103206767578
krn,2.342393179954395
otw,2.3414674549261103
mutualan,2.3365490580243513
baby,2.336253477547696
dap,2.336183765402339
sok,2.3347482049800212
gw,2.324463812165087
masyarakat,2.3239029161189375
be,2.3221185965370874
ramai,2.3149737142398004
fasilitas,2.312016349795687
nduwur,2.310442956129599
perintah,2.308232157098189
pikir,2.298056432419493
sejuk,2.2970347881339994
mantan,2.296245243940843
wkwkwkwk,2.292284516127389
haa,2.2898471459781864
rt,2.2865490242606703
abis,2.2816647460771247
november,2.270645795755174
full,2.26933632320658
weh,2.267622945816613
banjir,2.261991149777374
mn,2.2613047751608946
abang,2.257466317427868
cepat,2.2569453741855567
hati,2.254411415347477
cik,2.2510392495151517
sir,2.2489921385066136
selesai,2.2488386065717565
playoff,2.2480202018816398
staff,2.247165124574176
assalamualaikum,2.24111672030096
alamin,2.238201162671534
tolong,2.236551899969458
terimakasih,2.2363586152622594
selatan,2.2342105619585158
ckp,2.2286311674327055
pustaka,2.2217913853652833
simulasi,2.2207775465767305
kabar,2.2163100900082835
sing,2.21503163087847
barang,2.209389358760953
nyanyi,2.2074067488118163
warga,2.20355277435992
ujan,2.1983397930460757
start,2.1980036488365546
bi,2.186537423007381
story,2.180530871978476
bersih,2.175547980382889
bisnis,2.174106380656824
its,2.173266849848118
bola,2.1716103271964546
ujung,2.1697502843677166
ret,2.1537367881139873
tanggal,2.1505617042030223
cabang,2.1499363090207337
santri,2.149332113533247
asik,2.148141079074463
cat,2.147950156448918
bosan,2.147742220146638
semangat,2.1448613990875596
dkt,2.142354872366939
tweet,2.1387195004443544
fmipa,2.1382339239962986
sikit,2.134715999514299
farmasi,2.1286658925570787
futsal,2.126267273879278
mel,2.1256765543875065
lor,2.121265107516986
rs,2.1139599384807704
hahahah,2.113279742051642
pedih,2.109844064336455
ig,2.1094397822399107
yuunaa,2.109356910868647
garis,2.1064493087760954
hg,2.1056363755729524
pacar,2.1018968877183064
dekan,2.101346675640719
ngantuk,2.1004574351091034
ngn,2.0993326658833285
resmi,2.08912042887131
nu,2.0878504173939287
otak,2.0738705848111714
msh,2.0627709610713585
wei,2.061440261519116
hormat,2.0612435916963268
pgn,2.060372058208804
auditorium,2.060367208292759
rivald,2.0587001799225235
christian,2.0587001799225235
anggap,2.0586832253280236
gambar,2.056690275051759
saran,2.055810121183987
non,2.055580755999687
skripsi,2.0537445486308985
hadap,2.052820128308496
tutup,2.0461330988561093
lgi,2.0456795697546126
gratis,2.041397129928349
putar,2.0412550162961587
ngaji,2.0336074197430274
live,2.0330037853217187
gagal,2.0313094123937137
muda,2.0240973615935216
cikgu,2.0239245702812827
for,2.0230163390547897
yak,2.021382836354844
izin,2.0213705290564583
madi,2.0208159605026896
oo,2.0181991879645524
magister,2.0175647561890258
kg,2.016154579354655
xde,2.0160682044813325
nemu,2.0116347703125834
situ,2.010703676700918
nyampe,2.0104037009539937
banding,2.0033527921848124
damar,1.9997889637233055
post,1.998932576966583
puluh,1.9957377269967314
free,1.9903917262348998
suami,1.9865140607026555
rame,1.9835579160225354
kot,1.9811672927993065
bening,1.979678819447962
on,1.9755566456347853
malas,1.9722274275406253
koi,1.9718623473015089
wonosari,1.9711144513888266
aman,1.967740782043402
wes,1.9673248464229403
undang,1.9629438799017631
hilang,1.961367051476972
bos,1.9606453062600928
bunga,1.9559159520238296
mati,1.9548554835958911
parkir,1.948486883071432
padang,1.9476323129255864
bawa,1.9476281860563769
agenda,1.9474787792602477
mung,1.947228511956899
samping,1.945200488156361
takde,1.9429412483508284
adoh,1.9396404632307904
belah,1.9395563280621388
ambik,1.9383542784107226
masak,1.93824875977209
halo,1.9375607434380222
we,1.935859807360485
laju,1.9354240586277967
tangki,1.9341210484571232
sepupu,1.9334916317883266
part,1.9332186239531668
merdeka,1.9327201451864098
kawasan,1.9315004403741356
ngko,1.930837408605678
bimbing,1.9291925013538604
diy,1.9213783722517588
member,1.9203943874513938
lh,1.9167859163106948
politik,1.9155560694946938
naman,1.9126258522963662
cuman,1.9110492834914674
out,1.9095108781786228
order,1.9063653175994886
professor,1.9062943040120555
khusus,1.9038265325735155
pemuda,1.9027559048124516
pakar,1.8945086772187647
wakaf,1.891232463248155
bad,1.890030873801108
gerak,1.8894411658731092
keja,1.8893487084986214
skarang,1.8877209682446745
kpk,1.8876974146379009
contoh,1.8871679231041387
abg,1.8842500888633498
solo,1.8833258651048024
jamin,1.8806485905923653
gk,1.8795943163257958
fti,1.8791423188119154
saing,1.8770977950587695
ahh,1.87492242376047
kesi,1.8740514627034583
can,1.8737441827376098
make,1.8725681102636096
ttg,1.871569183894385
didu,1.86970045309095
lucu,1.8684360139143434
tuan,1.8672417095618865
paper,1.8668094495409733
suicide,1.8658937332357257
sadar,1.86408139411222
hmifhuii,1.863909118010937
chrisrian,1.8636384665721608
bagoes,1.8622352210645976
set,1.8611485802281198
bahaya,1.8609872294266543
kantor,1.8607279181999363
wasap,1.8563327036398434
jabat,1.8555548820810113
mr,1.8532960560274916
pubg,1.8511077622528402
ahad,1.8504864583447171
sepi,1.8479553697727298
og,1.8473399132303476
mention,1.839969128826524
tang,1.8375971055244702
wis,1.837131238441321
fredi,1.837019467621051
destyan,1.837019467621051
informasi,1.8364205712252588
tekstil,1.8342720358895463
kejar,1.8330767583567615
ne,1.8320130515392112
rp,1.8311488247782808
hampa,1.8302655133391588
kaleng,1.8285121033050302
nau,1.8261336794130894
selasa,1.8257069314656125
kenyang,1.824574595197771
sem,1.824240420025295
bg,1.8240520072699749
depa,1.8225507828939502
act,1.8220438563928354
see,1.821618256650162
playoffs,1.818653448480559
meh,1.817845633089461
doi,1.8143693411518003
event,1.8090401592003746
kulit,1.8089139215235057
ngemplak,1.8077323958748297
nyaman,1.8047044369616225
keje,1.8007862137406536
cal,1.7916031640075865
bahas,1.7908943912057218
dateng,1.790867381876136
diam,1.7908111233132216
pie,1.790459102207722
maqi,1.790398205856437
dintata,1.790398205856437
chayatul,1.790398205856437
zaman,1.790190869228963
aris,1.7889665878694894
swastyasta,1.7889665878694894
geng,1.7878906777299726
lur,1.786914577257489
hidup,1.7866638924978477
lolos,1.786216728824193
jud,1.7855308774210041
kee,1.7841999710960876
unair,1.7831891885994264
kosan,1.7806024842210906
pintu,1.7792746568321376
jawa,1.7774275610448462
bidang,1.7763246043426704
wilayah,1.7761180836280175
okeh,1.7761123549507136
or,1.7726782649756831
langgan,1.7703889457298203
spesial,1.766608967944873
kejut,1.7652696844439522
angkring,1.7645361300605933
pamit,1.7628199321386273
jak,1.7585649141882953
adek,1.7569257563678335
civitas,1.751947879202666
rabu,1.7469514722997637
insan,1.7463001009334236
oii,1.7453091007298327
mi,1.744554702462407
biaya,1.74444068969522
alun,1.741858396828274
gundar,1.7405061976171943
presiden,1.7379970959138182
fb,1.7367436109853347
blm,1.7307501789109896
sibuk,1.7279801819735128
tetiba,1.7256693769495113
teh,1.7243834708244923
teater,1.7232393872558154
crazy,1.721721565074953
oktober,1.7208972882108724
lantai,1.718335406095115
en,1.7136038149070025
mie,1.7116250166464888
jun,1.710283674730087
yuuna,1.7056084615528282
teknologi,1.7049326185061575
nunggu,1.704465044105579
one,1.7028236777370815
temu,1.7016795419602158
jkt,1.7014541878371834
kereta,1.700771953734647
sia,1.6995332352938282
shanijkt,1.699450240628448
kolaborasi,1.6992821445802324
smpai,1.699249483896528
sultan,1.6982712155032436
kapal,1.6977790942513868
tetep,1.6971507104839247
bangjo,1.696387811450467
gapernah,1.6954137110415395
arab,1.6932166204146517
via,1.6909136386194508
ama,1.6896547925132612
alam,1.6828345958982625
gerbang,1.6817576608941864
pedas,1.681644372435665
tida,1.6804357436320414
siswa,1.678316692208946
kamis,1.6777765087894412
kmrn,1.6776764387209466
pokok,1.6750887052608792
unta,1.6735395848252144
sejarah,1.6705842049190065
internasional,1.6701306405113878
tahap,1.6696595021384728
ukhti,1.6667412564203383
liverpool,1.6656978560908575
jenis,1.6651633573750644
sd,1.6645014329544952
fyi,1.6637829152515256
ums,1.6634720484270968
kenang,1.658440339946616
nggo,1.6578114870419085
pinggir,1.6563132857125589
medical,1.6537687436876234
taman,1.6513345975373237
tepi,1.645487441430072
barai,1.6449864691733258
kang,1.643507247112176
bonus,1.6426883128616203
tempatbercakap,1.640901170344662
lek,1.6384608244343315
kasihan,1.6379295141960448
condong,1.636710642801594
seminar,1.6358263053568671
byk,1.6355846586130134
denger,1.6355125639847787
ach,1.6353360158852854
nonton,1.6349471642549185
telkom,1.6334134064806025
nyari,1.6325322867868146
good,1.6311938335188685
de,1.6305833403589365
dingin,1.6280804566534666
bismillah,1.6280723491959113
sambut,1.6256899184875397
hadikoesoemo,1.625313611104469
candi,1.6248721314636145
hp,1.6239192206859874
kumpul,1.6198168287065884
alamat,1.6163467587303286
with,1.6128146193520396
droping,1.6117613657267928
tampung,1.6085777824740455
orng,1.6062284731919632
inget,1.6059691992527731
pi,1.6053093935230183
law,1.601952895379462
manap,1.5978855239883796
ad,1.5975409065224184
seat,1.596360719821491
fiai,1.596281677886755
news,1.5936428300371093
follow,1.5929254676789555
tenang,1.592790756177823
nasib,1.590931581065235
cam,1.5882702374443896
share,1.586218775431719
debat,1.5855559088803661
sore,1.5837475417571376
revisi,1.5811145490222116
favorit,1.5806153377786427
brp,1.5779826008646525
haih,1.5772512033854518
capai,1.5760621369761338
then,1.5739761664479266
semarang,1.572148503866248
thread,1.57168368980963
arti,1.5666162359815408
strategis,1.5649627728955746
hmm,1.5639007989504494
wr,1.563095001186432
wb,1.563095001186432
qur,1.5607330222161289
cowo,1.5591156188039001
move,1.5587523194656296
basket,1.5531036893002201
bs,1.5522803249134203
jav,1.5425186244401279
chill,1.538614192250388
unit,1.5373944126117092
mall,1.5372014461886758
tenaga,1.530843765083615
enam,1.5305711324014921
riau,1.530304358997594
birthday,1.5300561191039668
ngaku,1.5297087518044683
sahabat,1.5286399740113528
seru,1.5281859860815672
sukses,1.5267275034035848
nyoba,1.524212007041982
depok,1.521927757540797
teruk,1.521618388928644
keta,1.5215303370915079
patrick,1.5193099957818443
nahh,1.5192425224667006
tegar,1.5173402430037848
pemilwa,1.5172245132689506
jokowi,1.5165043949588952
sharing,1.5160330904230737
kk,1.5155185289246031
manfaat,1.5122631553360284
batch,1.5074563607677378
tokoh,1.5065729434888628
gede,1.5042730131521291
kirain,1.503640448008018
bencana,1.5005570988562686
taun,1.4982534535549408
key,1.4968865841153511
afnan,1.4940472313037527
map,1.492907438569217
gik,1.4919063330671518
film,1.4892097997792317
dunia,1.4891205353083525
kemaren,1.4883025137750154
maklum,1.4881827860177324
uts,1.4862840773735422
persis,1.4855669192520888
ting,1.480080278019735
tkde,1.4788785065569252
mimpi,1.4785712684323538
stress,1.4782766700556351
media,1.4768828374866683
kae,1.4736489837283349
ngambil,1.472653065133218
jarak,1.472298887044369
kalimantan,1.4704092592571472
