,Word,POS
4706,buka,VB
4707,kursus,NN
4708,intensif,JJ
4709,uji,VB
4710,eps,NN
4711,topik,JJ
4712,baliho,NN
4713,mahasiswi,NN
4714,jilbab,NN
4715,kampus,FW
4716,ukdw,FW
4717,kkr,FW
4718,pendeta,NN
4719,youngren,NN
4720,kkr,NN
4721,batal,NN
4722,tolak,NN
4723,antero,JJ
4724,yogyakarta,CC
4725,tulis,VB
4726,jalan,NN
4727,tembok,NN
4728,tembok,NN
4729,kota,NN
4730,isi,NN
4731,tulis,VB
4732,tolak,NN
4733,kkr,NN
4734,habis,VB
4735,ukdw,NN
4736,diskusi,NN
4737,pulau,NN
4738,plastik,JJ
4739,uajy,FW
4740,ukdw,FW
4741,otw,FW
4742,pindah,MD
4743,habis,VB
4744,buka,VB
4745,gratis,JJ
4746,ukdw,NN
4747,dutawacana,NN
4748,eventjogja,NN
4749,buatin,NN
4750,thread,NN
4751,temen,NN
4752,kek,NN
4753,gua,CD
4754,ama,NN
4755,momon,NN
4756,kosan,NN
4757,rt,NN
4758,temen,NN
4759,pendeta,NN
4760,yg,FW
4761,ukdw,FW
4762,doang,FW
4763,mampir,NN
4764,sengsunan,NN
4765,ukdw,NN
4766,njuk,VB
4767,munggah,NN
4768,hangat,JJ
4769,mba,NN
4770,puji,VB
4771,pas,NN
4772,sma,NN
4773,ketemu,VB
4774,lihat,VB
4775,ukdw,FW
4776,pas,FW
4777,jemput,FW
4778,mama,FW
4779,yg,FW
4780,praktek,FW
4781,klinik,FW
4782,ukdw,FW
4783,lihat,VB
4784,poster,NN
4785,jalan,NN
4786,bener,NN
4787,engga,IN
4788,orang,NN
4789,dapil,JJ
4790,jogja,NN
4791,umy,FW
4792,bandung,VB
4793,india,PRP
4794,henri,NN
4795,feriadi,VB
4796,pimpin,NN
4797,ukdw,FW
4798,yogyakarta,CC
4799,ukdw,FW
4800,latih,VB
4801,metodologi,NN
4802,ajar,VB
4803,bipa,NN
4804,bahasa,NN
4805,indonesia,NN
4806,asing,JJ
4807,kerjasama,IN
4808,ukdw,NN
4809,apbipa,NN
4810,asosiasi,NN
4811,ajar,VB
4812,bipa,NN
4813,bal,JJ
4814,umy,FW
4815,bandung,VB
4816,india,PRP
4817,umy,FW
4818,bandung,VB
4819,india,PRP
4820,umy,FW
4821,bandung,VB
4822,india,PRP
4823,bibit,NN
4824,intoleransi,NN
4825,muncul,VB
4826,fui,VB
4827,yg,FW
4828,demo,FW
4829,ukdw,FW
4830,kmdn,FW
4831,muncul,VB
4832,upacara,NN
4833,larung,VB
4834,saji,NN
4835,sedekah,NN
4836,laut,NN
4837,yg,NN
4838,diobrak,NN
4839,abrik,NN
4840,halo,NN
4841,guys,NN
4842,kelompok,NN
4843,kmm,NN
4844,universitas,NN
4845,kristen,NN
4846,duta,NN
4847,wacana,NN
4848,kelompok,NN
4849,unggul,VB
4850,gelombang,NN
4851,acara,NN
4852,ukdw,FW
4853,animals,FW
4854,care,FW
4855,sabtu,FW
4856,april,FW
4857,atrium,FW
4858,agape,FW
4859,ukdw,FW
4860,pungut,FW
4861,biaya,NN
4862,buka,VB
4863,yok,NN
4864,ramaikann,NN
4865,henry,FW
4866,feriadi,VB
4867,jabat,NN
4868,rektor,NN
4869,ukdw,FW
4870,umy,FW
4871,bandung,VB
4872,india,PRP
4873,umy,FW
4874,bandung,VB
4875,india,PRP
4876,tanggal,NN
4877,april,NN
4878,auditorium,NN
4879,koinonia,NN
4880,universitas,NN
4881,kristen,NN
4882,duta,NN
4883,wacana,NN
4884,ukdw,NN
4885,yayasan,NN
4886,guru,NN
4887,kristen,NN
4888,duta,NN
4889,wacana,NN
4890,yptk,NN
4891,duta,NN
4892,wacana,NN
4893,wakil,NN
4894,prof,FW
4895,dr,FW
4896,kcc,FW
4897,sejong,FW
4898,foto,FW
4899,foto,FW
4900,kimbab,FW
4901,day,FW
4902,korean,FW
4903,center,FW
4904,ukdw,FW
4905,ukdw,NN
4906,jogja,NN
4907,lantik,NN
4908,rektor,NN
4909,wakil,NN
4910,rektor,NN
4911,periode,NN
4912,rektor,NN
4913,ukdw,NN
4914,ajak,NN
4915,sivitas,NN
4916,akademika,SC
4917,juang,VB
4918,nilai,NN
4919,mulia,NNP
4920,henry,FW
4921,feriadi,VB
4922,lantik,NN
4923,rektor,NN
4924,ukdw,FW
4925,henry,FW
4926,feriadi,VB
4927,lantik,NN
4928,rektor,NN
4929,ukdw,FW
4930,ukdw,FW
4931,profile,FW
4932,youtube,FW
4933,sabda,VB
4934,kcc,FW
4935,sejong,FW
4936,ukdw,FW
4937,yun,FW
4938,yptk,NN
4939,duta,NN
4940,wacana,NN
4941,lantik,NN
4942,rektor,NN
4943,ukdw,NN
4944,periode,NN
4945,kost,FW
4946,executive,FW
4947,pusat,NN
4948,kota,NN
4949,kost,NN
4950,putra,NN
4951,menit,NN
4952,kampus,NN
4953,ukdw,NN
4954,putra,NN
4955,alamat,NN
4956,kost,FW
4957,jl,FW
4958,timoho,FW
4959,ii,FW
4960,no,FW
4961,timoho,FW
4962,yogyakarta,CC
4963,timur,NN
4964,smp,NN
4965,pangudi,NN
4966,luhur,NN
4967,tarif,NN
4968,sewa,NN
4969,kost,FW
4970,kost,FW
4971,executive,FW
4972,pusat,NN
4973,kota,NN
4974,kost,NN
4975,putra,NN
4976,menit,NN
4977,kampus,NN
4978,ukdw,NN
4979,putra,NN
4980,alamat,NN
4981,kost,FW
4982,jl,FW
4983,timoho,FW
4984,ii,FW
4985,no,FW
4986,timoho,FW
4987,yogyakarta,CC
4988,timur,NN
4989,smp,NN
4990,pangudi,NN
4991,luhur,NN
4992,tarif,NN
4993,sewa,NN
4994,kost,FW
4995,rekomendasikost,FW
4996,kost,FW
4997,executive,FW
4998,pusat,NN
4999,kota,NN
5000,kost,NN
5001,putra,NN
5002,menit,NN
5003,kampus,NN
5004,ukdw,NN
5005,putra,NN
5006,alamat,NN
5007,kost,FW
5008,jl,FW
5009,timoho,FW
5010,ii,FW
5011,no,FW
5012,timoho,FW
5013,yogyakarta,CC
5014,timur,NN
5015,smp,NN
5016,pangudi,NN
5017,wu,NN
5018,odette,FW
5019,squeeze,FW
5020,create,FW
5021,each,FW
5022,ukdw,FW
5023,ukdw,NN
5024,iman,NN
5025,kost,FW
5026,executive,FW
5027,pusat,NN
5028,kota,NN
5029,kost,NN
5030,putra,NN
5031,menit,NN
5032,kampus,NN
5033,ukdw,NN
5034,putra,NN
5035,alamat,NN
5036,kost,FW
5037,jl,FW
5038,timoho,FW
5039,ii,FW
5040,no,FW
5041,timoho,FW
5042,yogyakarta,CC
5043,timur,NN
5044,smp,NN
5045,pangudi,NN
5046,luhur,NN
5047,tarif,NN
5048,sewa,NN
5049,kost,FW
5050,kost,FW
5051,executive,FW
5052,pusat,NN
5053,kota,NN
5054,kost,NN
5055,putra,NN
5056,menit,NN
5057,kampus,NN
5058,ukdw,NN
5059,putra,NN
5060,alamat,NN
5061,kost,FW
5062,jl,FW
5063,timoho,FW
5064,ii,FW
5065,no,FW
5066,timoho,FW
5067,yogyakarta,CC
5068,timur,NN
5069,smp,NN
5070,pangudi,NN
5071,luhur,NN
5072,tarif,NN
5073,sewa,NN
5074,kost,FW
5075,rekomendasikost,FW
5076,kost,FW
5077,executive,FW
5078,pusat,NN
5079,kota,NN
5080,kost,NN
5081,putra,NN
5082,menit,NN
5083,kampus,NN
5084,ukdw,NN
5085,putra,NN
5086,alamat,NN
5087,kost,FW
5088,jl,FW
5089,timoho,FW
5090,ii,FW
5091,no,FW
5092,timoho,FW
5093,yogyakarta,CC
5094,timur,NN
5095,smp,NN
5096,pangudi,NN
5097,luhur,NN
5098,tarif,NN
5099,sewa,NN
5100,kost,FW
5101,umy,FW
5102,kd,FW
5103,my,FW
5104,ecocampus,FW
5105,selatan,NN
5106,lsg,NN
5107,rumah,NN
5108,mas,NN
5109,daerah,NN
5110,patangpuluhan,NN
5111,wirobrajan,NN
5112,kalo,NN
5113,utara,NN
5114,lsg,FW
5115,outlet,FW
5116,deket,FW
5117,kampus,FW
5118,ukdw,FW
5119,dlm,FW
5120,jolly,FW
5121,roger,FW
5122,tattoo,FW
5123,studio,FW
5124,bs,FW
5125,hub,FW
5126,kcc,MD
5127,sejong,VB
5128,selesai,VB
5129,level,NN
5130,dasar,NN
5131,bahasa,NN
5132,korea,NN
5133,korean,NN
5134,center,FW
5135,ukdw,FW
5136,kd,FW
5137,my,FW
5138,ecocampus,FW
5139,iya,NN
5140,yg,NN
5141,jalan,NN
5142,arah,NN
5143,ukdw,NN
5144,timur,NN
5145,pom,NN
5146,bensin,NN
5147,persis,JJ
5148,buka,VB
5149,jam,NN
5150,maleman,NN
5151,kaya,JJ
5152,tutup,VB
5153,nya,NN
5154,jam,NN
5155,malem,NN
5156,klo,NN
5157,habis,JJ
5158,kcc,FW
5159,sejong,FW
5160,korean,FW
5161,center,FW
5162,ukdw,FW
5163,buka,VB
5164,upacara,NN
5165,kelulus,NN
5166,level,NN
5167,umy,FW
5168,bandung,VB
5169,india,PRP
5170,jkt,FW
5171,ukdw,FW
5172,umy,FW
5173,bandung,VB
5174,india,PRP
5175,epistrofi,NN
5176,let,FW
5177,throwback,FW
5178,to,FW
5179,our,FW
5180,journey,FW
5181,army,FW
5182,let,FW
5183,celebrate,FW
5184,bts,FW
5185,th,FW
5186,anniversary,FW
5187,together,FW
5188,with,FW
5189,jogja,FW
5190,date,FW
5191,june,FW
5192,th,FW
5193,venue,FW
5194,gedung,NN
5195,auditorium,NN
5196,koinonia,NN
5197,ukdw,FW
5198,yogyakarta,FW
5199,registration,FW
5200,may,FW
5201,june,FW
5202,don,FW
5203,miss,FW
5204,it,FW
5205,musim,NN
5206,ukdw,FW
5207,sponsor,FW
5208,persipura,NNP
5209,kuliah,NN
5210,ukdw,FW
5211,biar,FW
5212,makan,VB
5213,babi,VB
5214,hooo,NN
5215,kak,NN
5216,dah,NN
5217,mepet,FW
5218,trs,FW
5219,macet,FW
5220,bgt,FW
5221,ukdw,FW
5222,nangiz,FW
5223,uad,FW
5224,uii,FW
5225,umy,FW
5226,kalo,FW
5227,islam,NN
5228,sanata,NN
5229,dharma,NN
5230,atma,NN
5231,jaya,NN
5232,ukdw,FW
5233,kalo,FW
5234,non,RB
5235,bagus,JJ
5236,semuaaa,NN
5237,ituh,VB
5238,bryann,NN
5239,semangat,NN
5240,mz,FW
5241,bry,FW
5242,cogans,FW
5243,dunia,NN
5244,akhirat,NN
5245,hitz,FW
5246,ukdw,FW
5247,kcc,FW
5248,sejong,FW
5249,korean,FW
5250,center,FW
5251,ukdw,FW
5252,buka,VB
5253,daftar,NN
5254,kursus,NN
5255,bahasa,NN
5256,korea,NN
5257,juni,PR
5258,umy,FW
5259,bandung,VB
5260,india,PRP
5261,ukdw,FW
5262,profile,FW
5263,youtube,FW
5264,sabda,VB
5265,ukdw,FW
5266,nder,FW
5267,cari,VB
5268,deket,FW
5269,uin,FW
5270,situ,FW
5271,gejayan,FW
5272,situ,FW
5273,kost,FW
5274,cewe,FW
5275,deket,FW
5276,ukdw,FW
5277,kost,FW
5278,cewe,FW
5279,mayan,FW
5280,bagus,FW
5281,kalo,FW
5282,deket,FW
5283,daerah,NN
5284,demang,NN
5285,sm,NN
5286,papringan,NN
5287,kost,FW
5288,cewe,FW
5289,umy,FW
5290,bandung,VB
5291,india,PRP
5292,tampil,JJ
5293,dosen,CD
5294,fakultas,NN
5295,teologi,NN
5296,natal,FW
5297,kampus,FW
5298,ukdw,FW
5299,full,FW
5300,version,FW
5301,youtube,FW
5302,sabda,VB
5303,ukdw,NN
5304,laku,NN
5305,biokonservasi,NN
5306,pantai,NN
5307,samas,JJ
5308,umy,FW
5309,bandung,VB
5310,india,PRP
5311,tanda,NN
5312,ntar,IN
5313,malem,NN
5314,keluyur,NN
5315,beli,VB
5316,nasgor,NN
5317,sapi,CC
5318,tempura,NN
5319,babi,NN
5320,ukdw,FW
5321,papilon,FW
5322,ritual,FW
5323,kota,NN
5324,kota,NN
5325,spaneng,NN
5326,laku,NN
5327,koreksi,NN
5328,tinggal,VB
5329,bentar,IN
5330,suntuk,NN
5331,akutu,PR
5332,tampil,JJ
5333,dosen,CD
5334,fakultas,NN
5335,teologi,NN
5336,natal,FW
5337,kampus,FW
5338,ukdw,FW
5339,full,FW
5340,version,FW
5341,youtube,FW
5342,sabda,VB
5343,semangat,NN
5344,pagi,NN
5345,kota,NN
5346,istimewa,NN
5347,workshop,FW
5348,susun,FW
5349,larap,FW
5350,ukdw,FW
5351,kemarin,FW
5352,hadir,FW
5353,satker,FW
5354,pkpbm,FW
5355,worldbank,FW
5356,kmp,FW
5357,ta,FW
5358,up,FW
5359,tim,FW
5360,korkot,FW
5361,kota,NN
5362,kab,NN
5363,wilayah,NN
5364,osp,FW
5365,jateng,FW
5366,diy,FW
5367,workshop,FW
5368,parah,NN
5369,bener,FW
5370,benci,FW
5371,website,FW
5372,si,FW
5373,ta,FW
5374,ukdw,FW
5375,semangat,NN
5376,pagi,NN
5377,kota,NN
5378,istimewa,NN
5379,pagi,NN
5380,auditorium,NN
5381,universitas,NN
5382,duta,NN
5383,wacana,NN
5384,ukdw,FW
5385,yogyakarta,CC
5386,langsung,RB
5387,coaching,FW
5388,clinic,FW
5389,kelola,NN
5390,sosial,JJ
5391,kota,NN
5392,laksana,NN
5393,kota,NN
5394,kumuh,JJ
5395,babinsa,NN
5396,desa,NN
5397,beji,NN
5398,koramil,NN
5399,ngawen,NN
5400,serda,VB
5401,bani,VB
5402,turahno,FW
5403,damping,FW
5404,observasi,NN
5405,hutan,NN
5406,adat,NN
5407,wonosadi,VB
5408,mahasiswa,NN
5409,ukdw,NN
5410,yogyakarta,NN
5411,lokasi,NN
5412,hutan,NN
5413,adat,NN
5414,wonosadi,VB
5415,dsn,NN
5416,duren,NN
5417,ds,NN
5418,beji,NN
5419,kec,FW
5420,ngawen,FW
5421,piket,NN
5422,pawas,VB
5423,tugas,NN
5424,strong,VB
5425,poin,NN
5426,polsek,NN
5427,gonfokuduman,NN
5428,sambsn,FW
5429,cek,FW
5430,atm,FW
5431,kampus,FW
5432,ukdw,FW
5433,jl,FW
5434,dr,FW
5435,sutomo,FW
5436,aswin,NN
5437,anu,NN
5438,mas,NN
5439,mas,NN
5440,bikin,JJ
5441,twitter,NN
5442,gak,NN
5443,asyik,NN
5444,ngajak,NN
5445,debat,NN
5446,teologi,NN
5447,gin,NN
5448,mending,NN
5449,mas,NN
5450,cari,VB
5451,beasiswa,NN
5452,kuliah,NN
5453,fakultas,NN
5454,teologi,NN
5455,aja,NN
5456,deh,VB
5457,jogja,NN
5458,fak,NN
5459,teo,FW
5460,ukdw,FW
5461,ftw,FW
5462,puas,FW
5463,in,FW
5464,deh,FW
5465,iya,PRP
5466,sih,VB
5467,kadang,NN
5468,hun,NN
5469,kakak,VB
5470,kelas,NN
5471,kuliah,NN
5472,agama,NN
5473,buddha,NN
5474,trus,NN
5475,temenku,NN
5476,kuliah,NN
5477,ukdw,NN
5478,agama,NN
5479,buddha,NN
5480,ukdw,FW
5481,profile,FW
5482,youtube,FW
5483,sabda,VB
5484,belated,FW
5485,birthday,FW
5486,sosok,FW
5487,kunjung,VB
5488,lelah,NN
5489,latih,VB
5490,rutin,NN
5491,basket,NN
5492,jurus,NN
5493,fakultas,NN
5494,usaha,NN
5495,tsb,NN
5496,laku,NN
5497,tulis,VB
5498,makan,VB
5499,minum,NN
5500,pes,NN
5501,unjung,VB
5502,restoran,NN
5503,hits,NN
5504,anak,NN
5505,ukdw,NN
5506,selamat,JJ
5507,ulang,VB
5508,bil,JJ
5509,klo,FW
5510,dikab,FW
5511,umy,FW
5512,isi,NN
5513,mercu,FW
5514,uad,FW
5515,akakom,FW
5516,dll,FW
5517,klo,FW
5518,kota,NN
5519,ugm,FW
5520,uny,FW
5521,uin,FW
5522,ukdw,FW
5523,deh,FW
5524,tampil,JJ
5525,dosen,CD
5526,fakultas,NN
5527,teologi,NN
5528,natal,FW
5529,kampus,FW
5530,ukdw,FW
5531,full,FW
5532,version,FW
5533,youtube,FW
5534,sabda,VB
5535,buku,NN
5536,fakultas,NN
5537,dokter,FW
5538,ukdw,FW
5539,yogyakarta,CC
5540,masuk,VB
5541,ubah,VB
5542,kurikulum,NN
5543,fakultas,NN
5544,bioteknologi,NN
5545,ukdw,NN
5546,warna,NN
5547,bioentrepreneur,NN
5548,dekan,VB
5549,wakil,NN
5550,dekan,VB
5551,dosen,NN
5552,ajar,VB
5553,fak,NN
5554,bioteknologi,NN
5555,ukdw,NN
5556,fak,NN
5557,bioteknologi,NN
5558,umy,FW
5559,bandung,VB
5560,india,PRP
5561,bupati,VB
5562,amon,FW
5563,djobo,FW
5564,rektor,FW
5565,ukdw,FW
5566,jogyakarta,CC
5567,menandatangani,VB
5568,nota,NN
5569,paham,NN
5570,atmajaya,NN
5571,jogja,NN
5572,sanata,NN
5573,dharma,NN
5574,jogja,NN
5575,ukdw,FW
5576,jogja,FW
5577,top,FW
5578,pts,FW
5579,jogja,FW
5580,mnurt,FW
5581,nerima,VB
5582,bidikmisi,NN
5583,umy,FW
5584,bandung,VB
5585,india,PRP
5586,tampil,JJ
5587,dosen,CD
5588,fakultas,NN
5589,teologi,NN
5590,natal,FW
5591,kampus,FW
5592,ukdw,FW
5593,full,FW
5594,version,FW
5595,youtube,FW
5596,sabda,VB
5597,oh,FW
5598,oke,FW
5599,deh,FW
5600,wkwk,FW
5601,klo,FW
5602,anter,FW
5603,daerag,FW
5604,klitren,FW
5605,deket,FW
5606,ukdw,FW
5607,ongkir,FW
5608,tuh,FW
5609,ukdw,FW
5610,profile,FW
5611,youtube,FW
5612,sabda,VB
5613,inget,NN
5614,minggu,NN
5615,kemaren,NN
5616,pas,NN
5617,bangjo,FW
5618,ukdw,FW
5619,mas,FW
5620,mas,FW
5621,pake,FW
5622,helm,FW
5623,logo,FW
5624,twice,FW
5625,donggg,FW
5626,umy,FW
5627,bandung,VB
5628,india,PRP
5629,traveler,FW
5630,space,FW
5631,studio,FW
5632,ancang,FW
5633,arsitektur,FW
5634,ukdw,FW
5635,joevdian,FW
5636,gerard,FW
5637,kota,NNP
5638,cirebon,NNP
5639,jawa,NNP
5640,barat,NNP
5641,indonesia,NNP
5642,at,NNP
5643,kota,NNP
5644,cirebon,NNP
5645,jawa,NNP
5646,barat,NNP
5647,indonesia,NNP
5648,nasi,NN
5649,campur,NN
5650,mix,FW
5651,order,FW
5652,meeting,FW
5653,kirim,FW
5654,ukdw,FW
5655,jogjakarta,FW
5656,latepost,FW
5657,nasicampurbabipanggangrica,FW
5658,info,FW
5659,mesan,NN
5660,babi,NN
5661,panggang,NN
5662,oma,NN
5663,ig,FW
5664,go,FW
5665,food,FW
5666,wa,FW
5667,ukdw,FW
5668,profile,FW
5669,youtube,FW
5670,sabda,VB
5671,tampil,JJ
5672,dosen,CD
5673,fakultas,NN
5674,teologi,NN
5675,natal,FW
5676,kampus,FW
5677,ukdw,FW
5678,full,FW
5679,version,FW
5680,youtube,FW
5681,sabda,VB
5682,entar,IN
5683,studi,NN
5684,babi,NN
5685,ukdw,NN
5686,mahal,JJ
5687,hahaha,NN
5688,kalo,FW
5689,mo,FW
5690,landing,FW
5691,jogja,NN
5692,ga,NN
5693,liat,NN
5694,atap,NN
5695,kampus,NN
5696,ukdw,NNP
5697,yha,NNP
5698,umy,FW
5699,bandung,VB
5700,india,PRP
5701,tampil,JJ
5702,dosen,CD
5703,fakultas,NN
5704,teologi,NN
5705,natal,FW
5706,kampus,FW
5707,ukdw,FW
5708,full,FW
5709,version,FW
5710,youtube,FW
5711,sabda,VB
5712,yo,FW
5713,iso,FW
5714,kowe,FW
5715,tepar,FW
5716,cik,FW
5717,pdhl,FW
5718,cm,FW
5719,jalan,NN
5720,kaki,NN
5721,ukdw,NN
5722,arah,NN
5723,ugm,NN
5724,kaum,NN
5725,lemah,JJ
5726,kemarin,NN
5727,bintang,NN
5728,driver,NN
5729,gojek,NN
5730,yg,NN
5731,nekat,NN
5732,langgar,NN
5733,lampu,JJ
5734,lalin,VB
5735,selatan,NN
5736,ukdw,NN
5737,jogja,NN
5738,ga,NN
5739,tega,NN
5740,trus,NN
5741,bintang,NN
5742,tulis,VB
5743,umy,FW
5744,bandung,VB
5745,india,PRP
5746,umy,FW
5747,uii,FW
5748,atma,FW
5749,ukdw,FW
5750,sbelum,NEG
5751,konsul,VB
5752,sarap,VB
5753,ayam,NN
5754,kremes,FW
5755,dpn,FW
5756,ukdw,FW
5757,moga,SC
5758,buka,VB
5759,ya,NN
5760,td,NN
5761,tutup,VB
5762,dah,NN
5763,puasa,NN
5764,sih,NN
5765,ya,NN
5766,ukdw,FW
5767,profile,FW
5768,youtube,FW
5769,sabda,VB
5770,mantup,VB
5771,ukdw,FW
5772,pas,NN
5773,osc,FW
5774,kemaren,FW
5775,milih,FW
5776,ukdw,FW
5777,tes,FW
5778,tpa,NN
5779,aja,NN
5780,nggaktau,CC
5781,kalo,FW
5782,pmb,FW
5783,reguler,FW
5784,yaa,FW
5785,cieh,MD
5786,sibuk,VB
5787,bgt,NN
5788,wkwk,NN
5789,oia,NN
5790,koas,NN
5791,ya,NN
5792,kenal,FW
5793,km,FW
5794,pas,FW
5795,km,FW
5796,msk,FW
5797,ukdw,FW
5798,skrg,FW
5799,uda,VB
5800,koas,NN
5801,aja,NN
5802,si,VB
5803,ukdw,NN
5804,sosialisasi,NN
5805,mekanisme,NN
5806,mohon,FW
5807,telex,FW
5808,visa,NN
5809,mahasiswa,NN
5810,asing,JJ
5811,kapasitas,NN
5812,kampus,NN
5813,negri,NN
5814,orangtua,NN
5815,pilih,VB
5816,masukin,NN
5817,anak,NN
5818,kampus,NN
5819,swasta,JJ
5820,yg,SC
5821,masuk,VB
5822,akal,FW
5823,uksw,FW
5824,unika,FW
5825,ukdw,FW
5826,uph,FW
5827,dll,FW
5828,kampus,FW
5829,kristen,FW
5830,yg,FW
5831,kualitas,FW
5832,oke,FW
5833,kampus,FW
5834,negri,NN
5835,pinggir,NN
5836,biaya,NN
5837,kuliah,NN
5838,mahal,JJ
5839,umy,FW
5840,bandung,VB
5841,india,PRP
5842,toko,NN
5843,buku,NN
5844,tutup,VB
5845,ukdw,FW
5846,toko,NN
5847,buku,NN
5848,ukdw,NN
5849,kak,NN
5850,arah,NN
5851,annya,RB
5852,ka,VB
5853,hyun,VB
5854,ku,NN
5855,wkwk,NN
5856,authornya,RB
5857,dosen,CD
5858,ukdw,NND
5859,coba,NN
5860,aja,NN
5861,liat,NN
5862,toko,NN
5863,buku,NN
5864,ukdw,NN
5865,websitenya,RB
5866,togamas,VB
5867,sih,NN
5868,abis,JJ
5869,stocknya,RB
5870,kalo,FW
5871,urgent,FW
5872,cari,VB
5873,aja,NN
5874,kek,NN
5875,tokopedia,NN
5876,bukalapak,NN
5877,dkk,JJ
5878,kerja,NN
5879,akademisi,NN
5880,ugm,FW
5881,ukdw,FW
5882,mentor,FW
5883,gera,RB
5884,startup,VB
5885,bootcamp,NN
5886,bas,NN
5887,yogyakarta,NN
5888,trainer,FW
5889,buah,FW
5890,bussiness,FW
5891,development,FW
5892,giat,FW
5893,gelut,FW
5894,agra,NN
5895,locita,NN
5896,terasmitra,NN
5897,gefsgpindonesia,NNP
5898,rekomendasikost,FW
5899,casa,FW
5900,de,FW
5901,amory,FW
5902,kost,FW
5903,exclusive,FW
5904,putri,NN
5905,ac,FW
5906,non,FW
5907,ac,FW
5908,tur,NN
5909,jogja,NN
5910,putri,NN
5911,wanita,NN
5912,alamat,NN
5913,kost,FW
5914,jl,FW
5915,asrama,FW
5916,ukdw,FW
5917,kp,FW
5918,tur,FW
5919,rt,FW
5920,jogja,NN
5921,tarif,NN
5922,sewa,NN
5923,kost,NN
5924,juta,CD
5925,bln,NN
5926,casa,NN
5927,de,FW
5928,amory,FW
5929,kost,FW
5930,exclusive,FW
5931,putri,NN
5932,ac,FW
5933,non,FW
5934,ac,FW
5935,tur,NN
5936,jogja,NN
5937,putri,NN
5938,wanita,NN
5939,alamat,NN
5940,kost,FW
5941,jl,FW
5942,asrama,FW
5943,ukdw,FW
5944,kp,FW
5945,tur,FW
5946,rt,FW
5947,jogja,NN
5948,tarif,NN
5949,sewa,NN
5950,kost,NN
5951,juta,CD
5952,bln,NN
5953,casa,NN
5954,de,FW
5955,amory,FW
5956,kost,FW
5957,exclusive,FW
5958,putri,NN
5959,ac,FW
5960,non,FW
5961,ac,FW
5962,tur,NN
5963,jogja,NN
5964,putri,NN
5965,wanita,NN
5966,alamat,NN
5967,kost,FW
5968,jl,FW
5969,asrama,FW
5970,ukdw,FW
5971,kp,FW
5972,tur,FW
5973,rt,FW
5974,jogja,NN
5975,tarif,NN
5976,sewa,NN
5977,kost,NN
5978,juta,CD
5979,bln,NN
5980,kapel,FW
5981,ukdw,FW
5982,doa,FW
5983,senin,FW
5984,pmk,FW
5985,ag,FW
5986,mei,NNP
5987,ukdw,MD
5988,raih,VB
5989,juara,NN
5990,pkn,NN
5991,stan,NN
5992,audition,FW
5993,competition,FW
5994,umy,FW
5995,bandung,VB
5996,india,PRP
5997,ukdw,NN
5998,aja,NN
5999,wacana,NN
6000,bukber,NN
6001,wacana,NN
6002,savebukber,NNP
6003,cedak,NEG
6004,ukdw,MD
6005,cuk,VB
6006,ukdw,MD
6007,raih,VB
6008,juara,NN
6009,ii,NN
6010,pkn,NN
6011,stan,NN
6012,audition,FW
6013,competition,FW
6014,ukdw,MD
6015,raih,VB
6016,juara,NN
6017,ii,NN
6018,pkn,NN
6019,stan,NN
6020,audition,FW
6021,competition,FW
6022,wkakwlalwla,NN
6023,monggo,NN
6024,kalo,NN
6025,ruang,NN
6026,praktek,NN
6027,lab,NN
6028,fti,NN
6029,ukdw,FW
6030,gedung,FW
6031,agape,FW
6032,jam,NN
6033,praktek,NN
6034,pagi,NN
6035,sampe,FW
6036,sore,FW
6037,ya,FW
6038,jd,FW
6039,pasien,FW
6040,lg,FW
6041,wkwkwk,FW
6042,kotbah,VB
6043,ibadah,NN
6044,sore,NN
6045,nyampein,NN
6046,mahasiswa,NN
6047,ukdw,NN
6048,setia,JJ
6049,mas,NN
6050,curhat,VB
6051,bukann,NN
6052,kalo,NN
6053,arah,NN
6054,ukdw,NN
6055,galleria,NN
6056,jalan,NN
6057,arah,NN
6058,belah,NN
6059,kanan,NN
6060,loo,NNP
6061,kalo,NN
6062,cadang,NN
6063,mending,NN
6064,arsi,NN
6065,ukdw,FW
6066,pend,FW
6067,bio,FW
6068,sadhar,FW
6069,bingung,VB
6070,ukdw,FW
6071,profile,FW
6072,youtube,FW
6073,sabda,VB
6074,mba,NN
6075,cia,NN
6076,inget,NN
6077,gaaa,NN
6078,puasa,NN
6079,taun,VB
6080,kemaren,NN
6081,saur,NN
6082,bareng,NN
6083,mba,NN
6084,mitha,NN
6085,mba,NN
6086,cia,NN
6087,nrlponin,NN
6088,sampe,NN
6089,wk,NN
6090,pagi,NN
6091,motor,NN
6092,ukdw,FW
6093,dingin,FW
6094,bgt,FW
6095,sepi,NN
6096,teh,JJ
6097,ngertine,FW
6098,crispy,FW
6099,pata,NN
6100,belah,NN
6101,ukdw,FW
6102,daerah,NN
6103,bethesda,VB
6104,ukdw,FW
6105,umy,FW
6106,bandung,VB
6107,india,PRP
6108,terima,CD
6109,kasih,MD
6110,kakak,VB
6111,pesan,NN
6112,nasi,NN
6113,campur,NN
6114,bapang,NN
6115,rica,NN
6116,kirim,FW
6117,ukdw,FW
6118,yogyakarta,FW
6119,order,FW
6120,nasi,NN
6121,campur,NN
6122,spesial,JJ
6123,layan,NN
6124,dada,IN
6125,ya,NN
6126,info,NN
6127,mesan,NN
6128,babi,NN
