,0
laku,4.320063138837868
medcom,4.306607413714847
lampu,4.278017181569298
sekolah,4.267129602100253
beasiswa,4.250141004714616
cm,4.232319079424696
kerja,4.220901389177655
bantu,4.219574890412477
samping,4.211074978967697
basket,4.199402611162568
november,4.1738092206993045
iya,4.151558978160015
tuh,4.1137854602430455
isi,4.086715449123393
hasil,4.063271876066424
malem,4.0624880449004195
com,4.055598374690915
aksi,4.030540435786452
lupa,4.017930736745336
gratis,4.014746107865679
kkn,3.9903166461638797
and,3.9873375577745103
cari,3.9818961908048807
nyata,3.9685458625499885
pusat,3.9651652401142883
desa,3.921571976967026
lg,3.9130661533361
tgl,3.9087527649729585
liat,3.9038034091131197
pulang,3.899795630632678
skrg,3.878510352594367
juni,3.8699212356980945
sabtu,3.862514445540973
tutup,3.8609298666763774
masyarakat,3.8484496667116423
giat,3.8481032441744896
topik,3.8436973404874584
in,3.8247086475998398
ambil,3.8176208245660646
langsung,3.8108601138940803
fkukdw,3.761349255920152
warung,3.7559737964492323
sadar,3.755409665840191
jembatan,3.7172355474214327
unggul,3.7051409865133214
ayam,3.701195168058116
uin,3.6960569227493583
merah,3.6815697267673118
klitren,3.647034618091177
pestamedika,3.62697150365317
maba,3.623747048259585
goreng,3.6208086864877433
bener,3.6204477228759613
kasih,3.616374777008607
taman,3.6044434939641787
kunjung,3.591861096831206
pake,3.555473121976788
btw,3.5532111111101954
tuju,3.549628514695058
moga,3.535292275123426
layang,3.5280282667748915
kelas,3.5253062808128792
kirim,3.524199106071718
gw,3.5206046324603215
jamin,3.515751397413352
gue,3.514762461783456
kali,3.514624743672857
wkwkw,3.495568338626719
beli,3.483495308075352
gedung,3.4677769291022087
habis,3.4633133650179873
ono,3.4385278714930974
dll,3.4230112683149816
kae,3.422272453207817
sate,3.4219119301424783
bangun,3.404234052716226
galeria,3.3889827790435536
informasi,3.3862972394433886
tinggal,3.381008256438011
dewe,3.3768686896573006
nek,3.376166248513301
tolong,3.3687898493131456
college,3.3344527570709896
salah,3.3297928264290535
opo,3.3243593034125225
koinonia,3.3196141253752907
motor,3.3144484200336093
foto,3.290703366431843
km,3.2881449110593803
jual,3.2825443263152208
smp,3.256044120213994
festival,3.244063456602138
suka,3.2425348232639775
wkwkwk,3.221242737901623
via,3.205522950659726
kaliurang,3.1946965878461695
univ,3.1852826838620847
th,3.174976562461441
februari,3.1682639075165095
hadir,3.164879340959632
dkt,3.153330577962649
jogjakarta,3.1451094468245575
at,3.1439613385610055
po,3.1423128645310245
tu,3.136562320152891
rame,3.133188030840616
hahaha,3.1180248282966416
coba,3.11603448313198
juara,3.1131020283638433
nggak,3.109075111126896
jaya,3.1079882620279013
gas,3.1064572973496873
university,3.099979325720285
lurus,3.0812584326465062
tanggal,3.0734355945063303
menit,3.0643042443643616
nder,3.0623146860084347
cinta,3.057296985156306
pt,3.0367362416798405
utara,3.0289350912033868
siang,3.0287504103729814
tawur,3.0173330191294947
hehe,3.015130318937442
my,3.0127371575612982
kd,3.0127371575612982
kemarin,3.010413674184675
malam,3.0075396984435714
deh,2.9959645218857145
biar,2.9952934444209234
lomba,2.9921754628570167
ykpn,2.9871076644479753
news,2.968584882439408
event,2.964286545228834
yogya,2.9449716428876926
bareng,2.9321347791425625
uji,2.9194029309824945
kah,2.879835145624705
rt,2.874987809828775
alamat,2.8399910418878864
kiri,2.821644354002653
veteran,2.8196170344050353
malioboro,2.817790349082423
janabadra,2.813160138575799
wae,2.811162941995613
semangat,2.8104420874124076
rica,2.8091314822549256
min,2.8065626730146227
dutawacana,2.8049225246974636
fak,2.7964040627404096
lantik,2.7711596383978927
osc,2.771131595521646
putri,2.767755107911376
es,2.763528215727294
kayak,2.759781552209286
seru,2.7550562622562462
uksw,2.751259769093362
pokok,2.7504064666347716
gejayan,2.737747853193539
gabung,2.7273730147377884
september,2.711656261820439
bau,2.708519182304458
ning,2.7016584783636306
wib,2.6970443656862484
lho,2.6944252379315823
uns,2.6844824079298637
tes,2.6765935566506287
luhur,2.675614108233719
ayo,2.674337095106594
ff,2.6683502826978955
area,2.667002277957554
feriadi,2.6633531578293073
tulis,2.655704101671711
bangjo,2.653002059614139
loh,2.6492888000546437
hoax,2.6490141369404308
auditorium,2.6361756282319093
desain,2.625020428379936
nasional,2.619384395145748
ak,2.6159123004633944
juli,2.605691865134303
kampanye,2.598437553135487
ajak,2.5945668235634938
raih,2.589958614691757
you,2.5850724731593235
belok,2.5827970096700295
yak,2.5725676530172725
with,2.5717687403027694
babak,2.569875573200515
bimbing,2.557260081339641
raya,2.5555683102650657
wa,2.5395221962266143
org,2.5389538600775623
rb,2.531178969214735
hujan,2.5268276712391606
gua,2.5262855751697315
cetak,2.5142422761497283
sharing,2.513096062627305
tarif,2.5076743415801093
sewa,2.5076743415801093
maksud,2.496639107074997
mercu,2.4865821439760873
executive,2.484026610964311
pangudi,2.484026610964311
oktober,2.482331344432892
kangen,2.4756468560450235
yaampun,2.4708575960118733
from,2.469663604351777
seko,2.4680718742383054
mutiara,2.4674536715723683
ngopi,2.4587161812915412
toko,2.4579884561645238
kui,2.4525302135212854
haha,2.4460937623557477
workshop,2.441597288332253
produk,2.432022803977142
kaya,2.429563358808308
iman,2.400707509397918
gale,2.399233831312048
beda,2.3990085182964136
sapi,2.394982693061144
kpop,2.3934378290760794
oh,2.393127492852556
atrium,2.3906587832759314
budaya,2.3884225253214857
kemaren,2.3862320968393407
flyover,2.384518820156578
umm,2.3790372639613615
mata,2.368553520942747
april,2.363920199895916
aq,2.3633845373484705
kopi,2.3578739406289664
aspal,2.3571309336747936
let,2.3537691225520434
diskusi,2.3527141652656445
henry,2.3505215690243144
kantor,2.349314407180152
day,2.3388843068614174
ukdwjogja,2.3345318822891015
info,2.327735147441638
me,2.3203853442577405
competition,2.3045447979337292
kotabaru,2.297225777295086
tugas,2.2958237403088737
situ,2.289957178277131
jkt,2.28174550690452
bakar,2.2755724130827333
gin,2.274861997149034
special,2.271719705163186
gaada,2.2673281221677937
ig,2.267082564693526
mah,2.2667144490966176
muslim,2.2634509872309723
latih,2.260602663242445
bawa,2.2600478426103887
arsitek,2.2561432740962077
periode,2.2559213428027562
iii,2.2558395691467497
inget,2.2549212338467415
suara,2.2549081800072837
mini,2.253629699916601
panggang,2.2422926149449767
untung,2.2421719316991533
agape,2.242000857209378
dm,2.2382299361362867
it,2.236560275711521
gereja,2.220586261403936
jomblo,2.220154813990831
bikin,2.219524352500393
rencana,2.2177906034260513
ku,2.216721524271957
ust,2.2165464746627928
layan,2.199891296264199
haram,2.1980969382406492
hati,2.196522747251841
mati,2.196258500106406
mampir,2.1949335316910252
udh,2.1946353251874773
jakal,2.190836809538198
bang,2.1907740448091997
bts,2.1845068022549348
up,2.1834954402919617
mo,2.1819082008459696
pop,2.1778879642408744
karya,2.175667352337394
njuk,2.175077558700724
gejayanmemanggil,2.1687736387007184
lintas,2.168751109884702
studi,2.1666412295906934
quarter,2.1652968970188584
uda,2.1634116057330806
parah,2.1519525704139486
jumpa,2.145665018066534
karo,2.140967518837496
pasang,2.130586021870686
arsitektur,2.12616413030059
damping,2.1238873862013747
babarsari,2.115134255309385
dunia,2.1047311624574547
kanan,2.1044342829199314
non,2.1001013671231243
islam,2.093982453906496
jurus,2.090081453928273
ganti,2.0864829689075415
lae,2.0583386690578394
bagus,2.0557886514727537
ngga,2.051740866683196
lapang,2.0489557934714737
upacara,2.034354288585431
ngajar,2.0335134760947855
trus,2.033071835989667
pamungkas,2.032710578799486
jalur,2.029745231352728
wakil,2.0227748093534754
cedak,2.0193386210481803
cc,2.0174984953880752
kagak,2.014214221681522
ui,2.014069333171512
ora,2.0062158090778803
cus,2.003116070825084
baliho,2.000333191526822
angkat,1.9961839598384254
parkir,1.994755261806855
startup,1.9920275477956764
gio,1.991998981951555
jikustikan,1.9868669609431824
june,1.978063210888032
bentrok,1.97572478233432
bimbel,1.9732138025082664
ukdwcantik,1.9712535330579957
udinus,1.96800143702358
sobat,1.9673769808985535
minum,1.9656278241719356
hehehe,1.9575875904673445
istimewa,1.954116054481609
agama,1.9530360145208916
usaha,1.9503950627593127
be,1.9394522857267904
mei,1.9394427427620289
something,1.9392242068446999
rp,1.9346157727191942
toba,1.9239489049068315
nauli,1.9239489049068315
baca,1.919366533992883
sa,1.9033640497779716
start,1.9027031858760266
campus,1.8976895214046172
fikes,1.8916429865317412
lawan,1.8906448793329407
yaa,1.8880354183705523
papilon,1.8832810537057987
tolak,1.8809033453885233
uk,1.8786845616810974
tenan,1.872581534654214
sm,1.8724062532264458
muncul,1.8722213390570976
wkw,1.8705571159594865
sis,1.869705937509956
bas,1.8691851201647467
sebrang,1.868899595003781
gondokusuman,1.866451062213767
males,1.8580194839231337
rangka,1.8551685291840168
jd,1.852740611531823
stand,1.8465159090066607
griya,1.8456821845740603
lengkap,1.8426187360564499
met,1.8425930957203582
lumayan,1.8354980298730355
unriyo,1.8326360451643147
sing,1.8307191726091991
sehat,1.8284629839017077
ums,1.827232756831597
jiwa,1.8267807140438932
td,1.825250305051419
rs,1.823335696053893
semester,1.818957640202357
captured,1.813485751826585
perform,1.813485751826585
hutfkukdw,1.813485751826585
stagedoc,1.813485751826585
supported,1.813485751826585
engga,1.80621654668757
hadap,1.8029247275357676
konsultasi,1.799781441826764
laksana,1.7996261616261626
is,1.7972622857209666
certified,1.79135109672896
suasana,1.7822015051847544
lowong,1.7818157597642674
gmn,1.780491625653387
ecocampus,1.7791248684064418
sesuai,1.7770596834338939
anu,1.7729552946520577
harga,1.770265341881864
mall,1.7646992440129603
digital,1.7545778485687389
pikir,1.7542972706854374
utk,1.7525905858738735
upy,1.7451236682457778
lu,1.739159320452939
soto,1.7378562617773725
asrama,1.7323482683156028
polsek,1.7271244267600196
agustus,1.7227225022309316
jagung,1.720717997563562
wisata,1.718692126487106
kelulus,1.7159437690448163
ntar,1.714170652263302
uki,1.7126124898978594
ruang,1.7120375424744876
tarik,1.699930687070868
ne,1.6988359334057148
aman,1.6897174027874913
cek,1.6890625141491675
bsk,1.6885997800450703
rapih,1.6863939395879646
panti,1.6863939395879646
pinggir,1.6834864986266904
bendung,1.6831720572497983
fasilitas,1.6825891914185296
ngapain,1.6769177762372345
cabang,1.6745778927206518
theologi,1.6745576873998644
kono,1.673902554507247
gatau,1.6726603246744398
ohh,1.669131331782695
nang,1.6673511045497884
riah,1.6657442845457264
iki,1.6617530395088016
revisi,1.6607526981302079
see,1.6596407913121567
krn,1.6596252839430417
kena,1.656095290741802
hai,1.6530496347900647
ac,1.6495164727460896
langensari,1.6437387505787358
ad,1.6428001401406693
venue,1.635479643507589
demang,1.6337922618880716
mie,1.6296744548126392
akhirat,1.626395903612393
guru,1.6240527088019827
ta,1.6232663156165588
penuh,1.62113382375556
diy,1.6209395316419832
murah,1.6202828111337693
ilmu,1.6191451974483764
tidur,1.6181250019421878
epistrofi,1.6175689013355272
blm,1.6112920291222574
jaga,1.60943885812983
jawatengah,1.6080922375761275
ena,1.6070608046186332
ramai,1.6016432166097818
sumpah,1.5996100222478327
nonton,1.599215619650891
mahasiswi,1.5951582875913002
mahal,1.587461262431917
rep,1.583861233541333
hotel,1.5802189494870904
mandi,1.5787677735223649
ec,1.578407345422483
ibadah,1.5776151321190808
sen,1.576160629571863
cerak,1.575025386518211
unissula,1.5730577411199331
pasar,1.5718229542433804
kowe,1.567919589278306
pam,1.5664505624085903
gerak,1.5619774972191522
gajadi,1.5595554979380788
dalem,1.5570578408230866
trisakti,1.5495268540813345
dekan,1.5489539078727046
buana,1.5487299291891394
dpan,1.5469702165650627
uph,1.5402417777583435
wetan,1.5373695354098338
alhamdulillah,1.5341819136340564
koas,1.5302116753390356
oke,1.529516050133239
ato,1.5257649176474035
thread,1.525033174047521
nich,1.5195673179071378
bakso,1.519183802903391
gambar,1.5182255528280522
tanah,1.5161518288165237
masakan,1.5159583936263261
mending,1.5158556530902452
siswa,1.5150700733431137
kulon,1.5101098965801207
wisuda,1.5060486374518154
silah,1.504784279590738
bus,1.5017717238881347
update,1.5017452665071012
travel,1.4928301866350826
for,1.4893708252421307
ben,1.4869480066821663
lagu,1.48595360104165
wisma,1.4823842377472383
ma,1.4773693305546618
budiman,1.4732166631482442
yo,1.4713485493146021
bu,1.47132262209713
dasar,1.465929560044779
sy,1.4657191140457275
minat,1.4622152915734015
mantan,1.4604490474340939
kendati,1.4535278865162307
nglotoki,1.4532618140926643
halo,1.4480561102784733
ramah,1.4463230917468788
kimbab,1.4453819774105177
gol,1.4450026369207312
berita,1.4437694695289336
gagal,1.4427201253039956
kridosono,1.4402021206841873
brosur,1.437362429767354
meeting,1.436834177750851
tuhan,1.434888617062573
panitia,1.4330718617512048
panas,1.4313930562535049
ko,1.4264338602147757
udjo,1.42528616729129
ciputra,1.4248565068542671
rapat,1.42327458075977
keren,1.4199305460940064
nilai,1.4193392920603853
yaaa,1.4178734736070984
lor,1.4172593021997537
beliau,1.4167147750476226
progo,1.4130612115853356
gang,1.4125026039509303
warga,1.4105109957062252
kang,1.4101000258800922
piye,1.4055396467421373
dikit,1.397870322417933
ha,1.396231863598691
barat,1.3959200197306543
jajan,1.394904329529693
akreditasi,1.393559399443485
jln,1.3922954747893224
keinget,1.3893119153036615
le,1.388079594086665
tur,1.3876997850120887
jilbab,1.3848523496055514
arsi,1.3847835639618407
international,1.3829853293779797
lihat,1.3829143202916336
unika,1.3824777212548045
sma,1.3805198181768503
reposted,1.3779734908403327
kawasan,1.374516578057273
wes,1.3670767043615968
seng,1.3669980269395539
twenty,1.3666622380017999
hilang,1.3642121161301333
fti,1.362335257130934
khusus,1.358452271942968
live,1.3583157719690133
tema,1.35292457884126
bs,1.352009096394839
nongkrong,1.3511280255469533
dingin,1.3469269098504169
papua,1.3446777128800227
akeh,1.3437959105494008
mara,1.3434234489225862
talkshow,1.3432019170907963
bingung,1.3429316408361103
buah,1.3419912620073395
stikes,1.3278687755189078
unisa,1.3271466213565433
twitter,1.322353507673402
mmtc,1.3220180721682881
kec,1.3200016397191117
concat,1.3193234762653367
nomor,1.3189948046308282
punggung,1.3189948046308282
bayar,1.3158260199610163
may,1.3136546473411725
nge,1.3115151339393427
mayan,1.30877417104142
warna,1.3081327797841424
kmpus,1.296583040252191
ptn,1.2955805115516232
berat,1.295343269158724
repost,1.2926037316092416
seni,1.2916196725675708
brevet,1.2851841200144425
band,1.2841385064570379
konser,1.277772366540365
legend,1.274328484869068
monggo,1.2739741782098148
swasta,1.2738175094735107
buru,1.2722442112536567
rapi,1.2708957030286276
anniversary,1.2697282654250681
celebrate,1.2697282654250681
date,1.2697282654250681
army,1.2697282654250681
together,1.2697282654250681
untag,1.2640845643491634
yk,1.259329855392993
sarjana,1.2577604623771874
lali,1.2497707068435684
pdt,1.2465580883000902
arti,1.244264232412522
eps,1.243711531097078
audition,1.2381018379390123
pkn,1.2381018379390123
stan,1.2381018379390123
