,Word,Weight,POS
192,beda,5.989375216462647,VB
193,inggris,5.986702502229833,NNP
194,geprek,5.958113174333658,NN
195,bareng,5.923423202049137,NN
196,mbah,5.887652840200589,VB
197,tetangga,5.885084504510427,NN
198,bayar,5.870455963590803,VB
199,ben,5.869738555224745,NN
200,foto,5.8643761888629955,FW
201,kerja,5.8590203009881066,NN
202,terima,5.8355606796825,CD
203,dosen,5.83199858489516,CD
204,iso,5.788748790957455,FW
205,les,5.779622888717569,FW
206,jual,5.768707194356886,FW
207,usd,5.7545333269031484,FW
208,news,5.7482853372713985,NN
209,paham,5.740451829780188,NN
210,kelas,5.739878058798773,NN
211,cari,5.712392537834894,VB
212,cerak,5.709027937014246,VB
213,selatan,5.707223750879491,NN
214,sik,5.705562606874255,NN
215,ak,5.698864945085022,FW
216,tim,5.681173460939708,NN
217,kek,5.669126180060004,FW
218,tunggu,5.66251077986302,VB
219,dadi,5.649228007742858,VB
220,ro,5.631023311325083,FW
221,pulang,5.595338601874906,VB
222,liat,5.538974221894535,NN
223,maaf,5.4878256240728405,NN
224,kuwi,5.480621471416694,NN
225,pikir,5.457747722636881,VB
226,dharma,5.420622187892237,NN
227,dll,5.415955166007353,FW
228,seko,5.402752152402116,NN
229,sopo,5.369295814437891,FW
230,ukdw,5.330320061947284,FW
231,kumpul,5.326296122081069,VB
232,karo,5.324875658602903,FW
233,rame,5.310426370421339,FW
234,hahaha,5.309504868205543,NN
235,gt,5.261581307682088,FW
236,no,5.253673331356582,FW
237,ndan,5.252677867453723,NN
238,dr,5.235463250044832,FW
239,pus,5.2177075040363325,NN
240,mandala,5.199343175962909,NN
241,kalijaga,5.198723490146209,NN
242,sm,5.197451389679617,FW
243,matur,5.188262021288855,NN
244,sayang,5.180791111928239,NN
245,mbok,5.174441960501955,NN
246,gue,5.1744133690160545,FW
247,nonton,5.166450214778191,FW
248,amp,5.143988130968071,FW
249,siomay,5.129216976229712,FW
250,football,5.117980820446967,NN
251,kantin,5.117575353015849,NN
252,moses,5.074452275244808,FW
253,jd,5.050499272048376,FW
254,halo,5.01199004329927,FW
255,uas,4.985217894107247,NN
256,parkir,4.982536753254699,NN
257,makasih,4.953742970824939,NN
258,auditorium,4.9419755880424585,NN
259,ha,4.891347898671528,NN
260,texas,4.879019436402204,NN
261,arie,4.861333816937672,FW
262,bang,4.825076831641576,NN
263,libur,4.805784864893687,NN
264,sleman,4.800751491485523,NN
265,es,4.7810820483530385,FW
266,sma,4.780152018300153,FW
267,aydk,4.773455304210694,NN
268,sapa,4.744913221552539,WH
269,jurus,4.744912412219443,NN
270,yaa,4.716831655889856,NN
271,sekolah,4.684895398740745,NN
272,koyo,4.68092124924664,NN
273,ndak,4.6789551270581375,NN
274,gejayanmemanggil,4.66608445028459,FW
275,warung,4.6423000924387905,NN
276,situ,4.631927276979589,SC
277,titik,4.620907041128369,NN
278,cerdas,4.616919217486545,VB
279,we,4.572068459016426,NN
280,angkat,4.570445267166106,NN
281,mu,4.568459824518576,NN
282,manusia,4.565411164911758,NN
283,melu,4.561450080888003,NN
284,tenan,4.556252248880114,NN
285,tulis,4.505766170451751,VB
286,suporter,4.4905335417149015,NN
287,isi,4.482100393048446,NN
288,alhamdulillah,4.4772945648451605,NN
289,gua,4.443043638878924,FW
290,lapang,4.440787010704009,NN
291,harga,4.426146337792595,NN
292,mo,4.379987259255201,NN
293,info,4.365815789234505,FW
294,larang,4.356277409306334,NN
295,soto,4.30926597649879,NN
296,ity,4.304490414110129,FW
297,toko,4.303666427452375,NN
298,kota,4.3014511320373305,NN
299,maguwo,4.272841682309802,FW
300,tarik,4.267802344865273,NN
301,meh,4.263958339206405,VB
302,kalah,4.256639787350764,VB
303,wisuda,4.254182604363608,NN
304,kampung,4.236860768416302,VB
305,akun,4.231212053123823,NN
306,liga,4.200875832729439,CD
307,event,4.192717310063372,FW
308,harap,4.191714291826559,VB
309,akeh,4.183281138262299,FW
310,terimakasih,4.1706686259774175,NN
311,org,4.162169273669398,FW
312,ne,4.1498734838317946,FW
313,uty,4.127135503807743,FW
314,maksud,4.116790066342157,VB
315,point,4.092609892414041,FW
316,indonesia,4.088970479372621,NN
317,siang,4.086467278453755,NN
318,ngga,4.068387704369361,SC
319,college,4.064939253347628,FW
320,khalsa,4.064939253347628,FW
321,gurusar,4.064939253347628,FW
322,kuy,4.056900488544458,FW
323,sastra,4.0477718387191794,NN
324,tanggap,4.045730456120678,FW
325,merah,4.0311911611851485,NN
326,kemaren,4.02933519113744,NN
327,mburi,4.011418288213983,NN
328,area,4.009047094122124,NN
329,suruh,3.991029550353753,CD
330,latih,3.9889471387056803,VB
331,poin,3.987289169750903,NN
332,mampir,3.976033876259021,FW
333,vlado,3.965856314047298,NN
334,gur,3.9599028435632415,FW
335,kasih,3.951475123761525,MD
336,piye,3.9415415820370376,FW
337,kemarin,3.936795922137233,NN
338,saiki,3.934754218558875,VB
339,days,3.918600061297572,FW
340,bawa,3.912250310019315,VB
341,pgsd,3.9115025095280727,FW
342,trus,3.908451592821,NN
343,klo,3.8971286006630326,NN
344,do,3.882674613046237,FW
345,kualitas,3.8752697798095386,NN
346,kabeh,3.8739218488105482,FW
347,wkwkwkwk,3.8682107652615447,FW
348,lali,3.8626189185587516,NN
349,tur,3.850275892826983,NN
350,doang,3.845152224647382,NN
351,pilih,3.8379036417677077,VB
352,durung,3.8366285646926697,FW
353,gada,3.8366024979193205,IN
354,stadion,3.8260194552178444,NN
355,ambyar,3.8082892162201603,FW
356,ng,3.8038831580174013,NN
357,bem,3.7659014238501594,FW
358,tutup,3.758074624382724,FW
359,farmasi,3.7554103409255815,NN
360,minggu,3.738853430902917,NN
361,nik,3.7270886313255174,NN
362,arti,3.71017963729243,NN
363,kakak,3.7071388396957365,VB
364,kowe,3.6975395088071297,FW
365,jaya,3.681401150092175,NN
366,temu,3.6739804236629365,VB
367,pkl,3.6731864545915003,FW
368,apik,3.666253682634767,NN
369,abis,3.665796279654365,NN
370,realino,3.661178796640151,NNP
371,putih,3.6579749102325847,VB
372,nunggu,3.653330719580172,FW
373,duh,3.647943467798335,VB
374,kopi,3.6449958210611535,NN
375,sak,3.6417954269052384,NN
376,malam,3.625632732337432,NN
377,sore,3.6251901003020106,NN
378,wkwkk,3.621664814597408,FW
379,lo,3.6124920713880595,NN
380,bm,3.604755665844428,FW
381,bakso,3.5842575768128513,FW
382,isih,3.576695800444552,NN
383,iyo,3.575487912593239,NN
384,sesuk,3.5748242541880386,VB
385,kidul,3.572511690334124,NN
386,podo,3.5687488678696937,NN
387,ena,3.55380586361573,NN
388,audit,3.553085178447418,NN
389,aq,3.5439712849940963,NNP
390,romo,3.5406517342926596,NN
391,anjir,3.540055873727579,NN
392,menit,3.534347609279705,NN
393,gek,3.532456592223873,NN
394,je,3.529360676982633,FW
395,lembaga,3.5263814527011146,NN
396,batagor,3.50943507812477,FW
397,beneran,3.508748472832435,NN
398,kabar,3.5035740961058734,VB
399,gw,3.48902772327098,FW
400,ngopo,3.4816710282085115,NN
401,ngono,3.4729975128415544,FW
402,jt,3.451579364556482,FW
403,neh,3.4477777422847455,FW
404,ato,3.4465963750702047,NN
405,konser,3.446191553734754,FW
406,lawan,3.433614853061653,NN
407,musim,3.4310873691473707,NN
408,fakultas,3.4292685341681373,NN
409,nggo,3.4225861885222066,FW
410,goblok,3.4059578417192204,FW
411,goreng,3.388583799756994,NN
412,monggo,3.3880683081315977,NNP
413,jebul,3.3820131779245877,VB
414,kanan,3.377935548759682,NN
415,ykpn,3.3770398529569228,FW
416,rb,3.3516642958693286,FW
417,mara,3.3498145742378567,NN
418,instiper,3.348578876187217,FW
419,butuh,3.3480570313353253,VB
420,om,3.3378056774423768,FW
421,kos,3.3303680794648245,FW
422,lolos,3.3280156178668685,FW
423,burjo,3.314285313009274,NN
424,takut,3.308381285924184,FW
425,dukung,3.2863190053518134,VB
426,mlebu,3.2833060936700718,NN
427,timur,3.2794172839451403,NN
428,sewa,3.2754155863323016,NN
429,tes,3.2623000723950475,NN
430,up,3.254039666338914,FW
431,berat,3.2521344275943647,NN
432,lu,3.2282822585402045,NN
433,rung,3.2275988214859996,VB
434,grup,3.226648248022618,NN
435,suara,3.225447005805706,NN
436,jaman,3.214779694182875,NN
437,aneh,3.213702275942663,JJ
438,wa,3.206870213924428,NN
439,khusus,3.2049052931444812,FW
440,lokasi,3.200590704046232,NN
441,hidup,3.2000760043094063,NN
442,micin,3.1929191533167236,NN
443,penuh,3.192093145173475,JJ
444,oke,3.1894518092419957,FW
445,gk,3.1882357748189736,FW
446,demang,3.1783055172155423,FW
447,vido,3.177227396272058,NN
448,air,3.170435128907642,NN
449,id,3.165188381215598,NN
450,lihat,3.1622646527650335,VB
451,yogyakarta,3.16226337104312,NN
452,hehehe,3.158024290523915,FW
453,universitas,3.1563196957820066,NN
454,me,3.154527088809543,FW
455,tribun,3.153432635577872,NN
456,supporter,3.109626955241185,FW
457,away,3.0961190006688812,FW
458,motor,3.091440620552266,NN
459,gede,3.0857032369090676,NN
460,way,3.0851832375938404,FW
461,huni,3.0540593272569097,PR
462,tok,3.0533001292923094,FW
463,mesti,3.0524898682100465,FW
464,blm,3.0483911441824114,FW
465,naq,3.042353153262275,FW
466,kuat,3.0346160462812892,JJ
467,trs,3.026208553168085,FW
468,prodi,3.0173761333930966,NN
469,jgn,3.014686454638461,NN
470,lumayan,3.0071716611506347,FW
471,gaada,3.0037358507458287,IN
472,cedak,3.0027577866555353,NEG
473,live,2.986877624829531,FW
474,dewasuhadi,2.986633893188621,VB
475,jamin,2.9826823499356268,NN
476,tahan,2.98145611960471,NN
477,contoh,2.9782334954752683,NN
478,ntar,2.977587186244417,IN
