,Word,POS
603,enseval,FW
604,jkt,FW
605,senior,FW
606,org,FW
607,ti,FW
608,sadhar,FW
609,tau,FW
610,wkwk,FW
611,kalo,FW
612,gampang,NN
613,buka,VB
614,pusat,NN
615,karir,NN
616,web,NNP
617,kampus,NNP
618,ga,NN
619,kabul,VB
620,contoh,NN
621,sederhana,NN
622,ya,NN
623,pisang,NN
624,onde,NN
625,sadhar,NN
626,jual,VB
627,dll,NN
628,syukur,NN
629,udah,JJ
630,gereja,NN
631,sarap,VB
632,leyeh,IN
633,bentar,NN
634,plus,JJ
635,gas,NN
636,ahsek,NN
637,umy,FW
638,sadhar,FW
639,uii,FW
640,ma,NN
641,iyaa,NN
642,ni,NN
643,sadhar,JJ
644,sadhar,FW
645,toke,FW
646,tetep,FW
647,banggaliga,FW
648,hasssssyuuuuuu,FW
649,gmn,NN
650,kompetisi,NN
651,musim,NN
652,sido,NN
653,munggah,NN
654,kasta,NN
655,ora,NN
656,beb,NNP
657,ono,FW
658,sing,FW
659,kakehan,FW
660,dabyut,FW
661,kae,FW
662,lho,FW
663,dabs,FW
664,golekno,FW
665,degan,FW
666,ijo,FW
667,bene,FW
668,sadhar,FW
669,jogja,NN
670,roti,VB
671,gejayan,NN
672,deket,NN
673,sadhar,JJ
674,atma,NN
675,sadhar,NN
676,haru,MD
677,wkwkwk,VB
678,udah,MD
679,daftar,VB
680,sadhar,NN
681,tp,NN
682,untung,NN
683,gajadi,VB
684,gantung,VB
685,orang,NN
686,sih,FW
687,ayo,FW
688,nyadang,FW
689,pts,FW
690,sadhar,FW
691,sasing,FW
692,temu,VB
693,alumni,NN
694,prodi,NN
695,bk,NN
696,sadhar,NN
697,aresa,NN
698,aresaentertainment,FW
699,rumah,NN
700,makan,VB
701,moelih,VB
702,ndeso,NNP
703,adness,FW
704,sadhar,FW
705,banget,FW
706,sayang,FW
707,rs,NN
708,sarjito,NN
709,nyata,JJ
710,si,VB
711,fotokopi,NN
712,cozy,FW
713,tutup,FW
714,ambil,FW
715,fd,FW
716,nya,FW
717,jakal,FW
718,sku,FW
719,dkk,FW
720,sampe,FW
721,hutan,NN
722,tutup,VB
723,oiya,NN
724,libur,NN
725,internasyonal,JJ
726,dasar,NN
727,tekokak,VB
728,palagi,IN
729,fc,FW
730,an,FW
731,sadhar,FW
732,demang,FW
733,gothic,FW
734,distric,FW
735,yg,FW
736,gabisa,NN
737,andal,NN
738,tutup,VB
739,uga,NN
740,iyo,NN
741,dulur,NN
742,ku,NN
743,lagek,NN
744,podo,NN
745,mbalek,NN
746,yo,NN
747,an,NN
748,lha,NN
749,dolan,NN
750,jogja,NN
751,sak,NN
752,nyuk,NN
753,an,NN
754,msok,NN
755,meh,VB
756,ngabari,NN
757,met,NN
758,skripsi,NN
759,moga,NN
760,cepet,NN
761,lulus,NN
762,ea,NN
763,nti,NN
764,maen,NN
765,sadhar,JJ
766,away,FW
767,sadhar,FW
768,paing,FW
769,wkwkw,FW
770,erco,FW
771,kirain,IN
772,alfamart,NN
773,sadhar,NN
774,mrican,NN
775,deket,NN
776,apartemen,NN
777,merah,NN
778,susu,NN
779,jahe,NN
780,enak,NN
781,puooll,NN
782,langgan,NN
783,kuliah,NN
784,alfamart,NN
785,sadhar,NN
786,mrican,NN
787,jalan,NN
788,perumnas,NN
789,kayak,CD
790,daerah,NN
791,sadhar,NN
792,paingann,NN
793,masuk,VB
794,jokowi,NN
795,titip,VB
796,anak,NN
797,ayah,NN
798,day,FW
799,care,FW
800,arie,FW
801,sadhar,FW
802,days,FW
803,siomay,FW
804,dkt,FW
805,kampus,FW
806,sadhar,FW
807,mrican,FW
808,tu,FW
809,loh,FW
810,ping,FW
811,le,FW
812,ku,FW
813,ngenteni,FW
814,wes,FW
815,sui,VB
816,lho,NN
817,iki,VB
818,bebs,NN
819,seblak,VB
820,oooh,NN
821,yaaa,NN
822,yg,NN
823,ngaku,NN
824,ga,NN
825,sadhar,JJ
826,oalaahh,FW
827,gapyear,FW
828,km,FW
829,temenku,FW
830,sma,FW
831,tp,FW
832,nyata,JJ
833,sadhar,NN
834,nihhh,JJ
835,nak,NN
836,sadhar,NN
837,atma,OD
838,oh,MD
839,sadhar,VB
840,ya,NN
841,kampus,NN
842,sadhar,FW
843,lainn,FW
844,kampus,FW
845,yg,FW
846,deket,FW
847,toko,NN
848,merah,NN
849,lo,NN
850,udahh,NN
851,toko,NN
852,merah,JJ
853,ni,VB
854,uin,NN
855,uii,NN
856,ugm,FW
857,uny,FW
858,unriyo,FW
859,sadhar,FW
860,sttn,FW
861,sttkd,FW
862,dll,FW
863,wisuda,NN
864,bareng,NN
865,aja,NN
866,deh,VB
867,anak,NN
868,terbang,VB
869,bikinin,NN
870,ginian,NN
871,burjo,NN
872,letter,NN
873,golek,NN
874,sawangan,NN
875,cah,NN
876,sadhar,FW
877,ro,FW
878,udut,FW
879,djarum,FW
880,adik,NN
881,ngeles,NN
882,matematika,SC
883,anak,NN
884,sadhar,NN
885,angkat,NN
886,rumah,NN
887,canggung,VB
888,kayak,CD
889,liat,NN
890,kampus,NN
891,ya,NN
892,yaa,NN
893,kabar,VB
894,salahsatu,CD
895,saing,NN
896,liga,CD
897,moga,NN
898,cepat,JJ
899,ikon,NEG
900,kampus,VB
901,coba,VB
902,lapang,NN
903,sadhar,NN
904,gali,NN
905,realino,NNP
906,rin,NNP
907,ikon,NEG
908,sadhar,VB
909,aja,NN
910,jogja,NN
911,deh,FW
912,summertime,FW
913,jogja,FW
914,ap,FW
915,chanu,FW
916,bikin,FW
917,vlog,FW
918,alkid,FW
919,dah,NN
920,bubu,NN
921,aja,NN
922,jd,FW
923,keinget,FW
924,nonton,FW
925,konser,FW
926,so,FW
927,sadhar,FW
928,lapang,NN
929,ujan,NN
930,ya,NN
931,tanah,NN
932,gitu,SC
933,parah,NN
934,pake,NN
935,sepatu,CD
936,apaya,NN
937,nama,NN
938,kain,JJ
939,gitu,SC
940,jaring,VB
941,nya,NN
942,air,NN
943,masuk,VB
944,tanah,NN
945,nempel,FW
946,asw,FW
947,untung,VB
948,tas,NN
949,doang,NN
950,yg,NN
951,anti,JJ
952,air,NN
953,hp,NN
954,selamat,JJ
955,sih,VB
956,wkwk,NN
957,sadhar,VB
958,cm,NN
959,ngasih,NN
960,gebetan,NN
961,yg,NN
962,ngilang,NN
963,tnpa,IN
964,kabar,NN
965,ugm,NN
966,ngasih,MD
967,pacar,VB
968,skor,NN
969,smntara,NN
970,sadhar,VB
971,mas,NN
972,wkwk,JJ
973,jorjoran,NN
974,iki,VB
975,kowe,FW
976,sita,PRP
977,persiba,VB
978,pscs,NN
979,persis,NN
980,bogor,NN
981,sriwijaya,PRP
982,kuliah,NN
983,sadhar,NN
984,wisuda,NN
985,ugm,NN
986,gara,NN
987,gara,NN
988,polahe,NN
989,sampean,NN
990,sampean,NN
991,kuwi,NN
992,ora,NN
993,sadhar,NN
994,ta,NN
995,yen,NN
996,mara,NN
997,paguronmu,NN
998,kuwi,NN
999,kena,SC
1000,alane,NN
1001,reras,JJ
1002,yg,NN
1003,bilang,NN
1004,cerdas,VB
1005,otak,NN
1006,langsung,RB
1007,lintas,NN
1008,humanis,NN
1009,duh,VB
1010,anak,NN
1011,sadhar,NN
1012,banget,NN
1013,akutu,PR
1014,dlu,MD
1015,beli,VB
1016,msh,FW
1017,cod,FW
1018,an,FW
1019,dkt,FW
1020,sadhar,FW
1021,skg,FW
1022,pnya,FW
1023,store,FW
1024,bsar,FW
1025,wahyunin,NN
1026,hz,NN
1027,rahman,NN
1028,kampus,NN
1029,sadhar,NN
1030,ato,NN
1031,ketemu,VB
1032,aja,NN
1033,gitu,PR
1034,sekolah,NN
1035,lintas,NN
1036,iman,NN
1037,sli,NN
1038,resmi,JJ
1039,buka,VB
1040,sabtu,NN
1041,februari,NN
1042,kampus,NN
1043,fakultas,NN
1044,teologi,NN
1045,universitas,NN
1046,sanata,NN
1047,dharma,NN
1048,yogyakarta,NN
1049,buka,VB
1050,isi,NN
1051,sesi,NN
1052,kenal,JJ
1053,kenal,JJ
1054,sli,VB
1055,orientasi,NN
1056,program,NN
1057,udar,NN
1058,prasangka,NN
1059,sli,VB
1060,interfidei,NN
1061,uinsuka,VB
1062,ukdw,FW
1063,usd,FW
1064,sadhar,FW
1065,sadhar,VB
1066,wes,NN
1067,mlebu,NN
1068,to,NN
1069,minggu,NN
1070,saiki,VB
1071,wkwkwk,NN
1072,suruh,CD
1073,kuliah,NN
1074,sadhar,FW
1075,ferguso,FW
1076,biar,FW
1077,sadharrr,FW
1078,kuliah,NN
1079,sadhar,NN
1080,gak,NN
1081,sadar,NN
1082,marimar,VB
1083,ayam,NN
1084,geprek,NN
1085,bu,NN
1086,rum,NN
1087,adl,NN
1088,maeman,NN
1089,andal,NN
1090,anak,NN
1091,sadhar,FW
1092,pkl,FW
1093,krna,FW
1094,cepet,FW
1095,ngambil,FW
1096,eh,FW
1097,sampek,FW
1098,gofood,FW
1099,gra,FW
1100,rinduu,FW
1101,aing,FW
1102,yk,FW
1103,matursuwun,FW
1104,dab,FW
1105,yg,FW
1106,tau,FW
1107,info,FW
1108,urus,FW
1109,pindah,VB
1110,hak,NN
1111,pilih,VB
1112,kampus,NN
1113,sanata,NN
1114,dharma,NN
1115,gak,NN
1116,info,NN
1117,kemaren,NN
1118,camat,NN
