,0
siomay,5.129216976229712
football,5.117980820446967
kantin,5.117575353015849
moses,5.074452275244808
jd,5.050499272048376
halo,5.01199004329927
uas,4.985217894107247
parkir,4.982536753254699
makasih,4.953742970824939
auditorium,4.9419755880424585
ha,4.891347898671528
texas,4.879019436402204
arie,4.861333816937672
bang,4.825076831641576
libur,4.805784864893687
sleman,4.800751491485523
es,4.7810820483530385
sma,4.780152018300153
aydk,4.773455304210694
sapa,4.744913221552539
jurus,4.744912412219443
yaa,4.716831655889856
sekolah,4.684895398740745
koyo,4.68092124924664
ndak,4.6789551270581375
gejayanmemanggil,4.66608445028459
warung,4.6423000924387905
situ,4.631927276979589
titik,4.620907041128369
cerdas,4.616919217486545
we,4.572068459016426
angkat,4.570445267166106
mu,4.568459824518576
manusia,4.565411164911758
melu,4.561450080888003
tenan,4.556252248880114
tulis,4.505766170451751
suporter,4.4905335417149015
isi,4.482100393048446
alhamdulillah,4.4772945648451605
gua,4.443043638878924
lapang,4.440787010704009
harga,4.426146337792595
mo,4.379987259255201
info,4.365815789234505
larang,4.356277409306334
soto,4.30926597649879
ity,4.304490414110129
toko,4.303666427452375
kota,4.3014511320373305
maguwo,4.272841682309802
tarik,4.267802344865273
meh,4.263958339206405
kalah,4.256639787350764
wisuda,4.254182604363608
kampung,4.236860768416302
akun,4.231212053123823
liga,4.200875832729439
event,4.192717310063372
harap,4.191714291826559
akeh,4.183281138262299
terimakasih,4.1706686259774175
org,4.162169273669398
ne,4.1498734838317946
uty,4.127135503807743
maksud,4.116790066342157
point,4.092609892414041
indonesia,4.088970479372621
siang,4.086467278453755
ngga,4.068387704369361
college,4.064939253347628
khalsa,4.064939253347628
gurusar,4.064939253347628
kuy,4.056900488544458
sastra,4.0477718387191794
tanggap,4.045730456120678
merah,4.0311911611851485
kemaren,4.02933519113744
mburi,4.011418288213983
area,4.009047094122124
suruh,3.991029550353753
latih,3.9889471387056803
poin,3.987289169750903
mampir,3.976033876259021
vlado,3.965856314047298
gur,3.9599028435632415
kasih,3.951475123761525
piye,3.9415415820370376
kemarin,3.936795922137233
saiki,3.934754218558875
days,3.918600061297572
bawa,3.912250310019315
pgsd,3.9115025095280727
trus,3.908451592821
klo,3.8971286006630326
do,3.882674613046237
kualitas,3.8752697798095386
kabeh,3.8739218488105482
wkwkwkwk,3.8682107652615447
lali,3.8626189185587516
tur,3.850275892826983
doang,3.845152224647382
pilih,3.8379036417677077
durung,3.8366285646926697
gada,3.8366024979193205
stadion,3.8260194552178444
ambyar,3.8082892162201603
ng,3.8038831580174013
bem,3.7659014238501594
tutup,3.758074624382724
farmasi,3.7554103409255815
minggu,3.738853430902917
nik,3.7270886313255174
arti,3.71017963729243
kakak,3.7071388396957365
kowe,3.6975395088071297
jaya,3.681401150092175
temu,3.6739804236629365
pkl,3.6731864545915003
apik,3.666253682634767
abis,3.665796279654365
realino,3.661178796640151
putih,3.6579749102325847
nunggu,3.653330719580172
duh,3.647943467798335
kopi,3.6449958210611535
sak,3.6417954269052384
malam,3.625632732337432
sore,3.6251901003020106
wkwkk,3.621664814597408
lo,3.6124920713880595
bm,3.604755665844428
bakso,3.5842575768128513
isih,3.576695800444552
iyo,3.575487912593239
sesuk,3.5748242541880386
kidul,3.572511690334124
podo,3.5687488678696937
ena,3.55380586361573
audit,3.553085178447418
aq,3.5439712849940963
romo,3.5406517342926596
anjir,3.540055873727579
menit,3.534347609279705
gek,3.532456592223873
je,3.529360676982633
lembaga,3.5263814527011146
batagor,3.50943507812477
beneran,3.508748472832435
kabar,3.5035740961058734
gw,3.48902772327098
ngopo,3.4816710282085115
ngono,3.4729975128415544
jt,3.451579364556482
neh,3.4477777422847455
ato,3.4465963750702047
konser,3.446191553734754
lawan,3.433614853061653
musim,3.4310873691473707
fakultas,3.4292685341681373
nggo,3.4225861885222066
goblok,3.4059578417192204
goreng,3.388583799756994
monggo,3.3880683081315977
jebul,3.3820131779245877
kanan,3.377935548759682
ykpn,3.3770398529569228
rb,3.3516642958693286
mara,3.3498145742378567
instiper,3.348578876187217
butuh,3.3480570313353253
om,3.3378056774423768
kos,3.3303680794648245
lolos,3.3280156178668685
burjo,3.314285313009274
takut,3.308381285924184
dukung,3.2863190053518134
mlebu,3.2833060936700718
timur,3.2794172839451403
sewa,3.2754155863323016
tes,3.2623000723950475
up,3.254039666338914
berat,3.2521344275943647
lu,3.2282822585402045
rung,3.2275988214859996
grup,3.226648248022618
suara,3.225447005805706
jaman,3.214779694182875
aneh,3.213702275942663
wa,3.206870213924428
khusus,3.2049052931444812
lokasi,3.200590704046232
hidup,3.2000760043094063
micin,3.1929191533167236
penuh,3.192093145173475
oke,3.1894518092419957
gk,3.1882357748189736
demang,3.1783055172155423
vido,3.177227396272058
air,3.170435128907642
id,3.165188381215598
lihat,3.1622646527650335
yogyakarta,3.16226337104312
hehehe,3.158024290523915
universitas,3.1563196957820066
me,3.154527088809543
tribun,3.153432635577872
supporter,3.109626955241185
away,3.0961190006688812
motor,3.091440620552266
gede,3.0857032369090676
way,3.0851832375938404
huni,3.0540593272569097
tok,3.0533001292923094
mesti,3.0524898682100465
blm,3.0483911441824114
naq,3.042353153262275
kuat,3.0346160462812892
trs,3.026208553168085
prodi,3.0173761333930966
jgn,3.014686454638461
lumayan,3.0071716611506347
gaada,3.0037358507458287
cedak,3.0027577866555353
live,2.986877624829531
dewasuhadi,2.986633893188621
jamin,2.9826823499356268
tahan,2.98145611960471
contoh,2.9782334954752683
ntar,2.977587186244417
susah,2.975432145596952
bangun,2.974174679230019
benah,2.9571310021338193
rindu,2.9470063863521667
agenda,2.9419890633527306
engga,2.9407110902707414
mz,2.9331632778326586
mie,2.932767216827533
ealah,2.925439939501523
putra,2.9219591461290615
hmmm,2.9204711483421235
gedung,2.9161556166665163
angkring,2.915145329888082
the,2.905906932932396
gamau,2.904584644385734
maba,2.895814206304345
kono,2.8877687464472697
tuku,2.8870392187475726
woy,2.8845470003666116
kene,2.875531101484085
gaji,2.873912469053093
mohon,2.8678639176514
mahasiswi,2.866050120099211
katolik,2.8633279332122124
mall,2.8614171195576557
sitik,2.8605427355221327
sultan,2.8323535541145137
fokus,2.8319766058166667
psikologi,2.830233899872629
dap,2.8288068295312767
skrg,2.823649968616875
nuwun,2.82216089143272
rapat,2.8196120376378007
nax,2.8185077107945626
nyari,2.810122382225856
kelola,2.802595473331542
swasta,2.802344177290672
yak,2.7990053909009127
juara,2.794713915411352
dolan,2.791183805562742
ciu,2.786796412381131
golek,2.7844793455271377
gampang,2.7803014070433756
rencana,2.778737651953976
ayah,2.778623945925651
humanis,2.775518854290116
mataram,2.7715107643015813
muda,2.767792219348763
silah,2.7641448258807477
barang,2.7592099168660558
indah,2.754154466821767
cewe,2.7524834084527425
tugas,2.7520069157065623
wkwkkw,2.7508508706441206
berita,2.7452748832919363
ngerti,2.742433433311093
merga,2.7387488393106167
bola,2.7256232450852678
kapel,2.721817232930592
in,2.721613357745146
ndang,2.718416500968514
nderek,2.7112662838315766
adaa,2.7071067811865475
mahal,2.6952944250065314
fkip,2.690094680982452
manajemen,2.686118385927459
pola,2.672819075630659
ramaaa,2.6691658378850187
milik,2.6552282893787114
akuntansi,2.64719606738349
tiket,2.6458859756530346
milih,2.639361782620316
huhu,2.6361316542202298
nakal,2.631466562277132
food,2.625915862478556
cepet,2.621885508186028
gudeg,2.6147073192689323
cc,2.612561313209623
karna,2.6041841819270117
mutualan,2.59381249306569
pbi,2.586459863866515
gmn,2.5860025133797517
via,2.5776734377451866
doi,2.5672437662394567
kl,2.564447051319969
cewek,2.5610814763942953
rum,2.560085392206586
sok,2.559769502595343
cepat,2.5561113655544228
inget,2.553968219146306
you,2.5536008759284914
ma,2.5532570100357903
sugeng,2.5519030844459047
hahahaha,2.5390518024728923
ngantuk,2.538367420464533
njir,2.5309739491654613
presiden,2.529697150335177
jemput,2.526282336241431
solo,2.521996355629435
raya,2.5206991846713613
kompetisi,2.5157071090005054
unriyo,2.5156155734529544
jane,2.505934497975672
urus,2.5008883593728544
tio,2.496715732348137
posisi,2.495111528836971
yujiem,2.493616430747906
enten,2.4840850824848455
sumpah,2.4802941963911866
yuk,2.478450383197702
titip,2.4717861639131784
arah,2.4699465197544064
mosok,2.4685610074254516
for,2.466843249414188
dulur,2.45802391698828
habis,2.4554662404335716
kandang,2.452119727645005
dar,2.451814191258843
panggil,2.448681779072612
jalur,2.4471683494515952
ganti,2.445512875850406
maine,2.4357045973167555
koko,2.424292016077704
yaaa,2.418689965477476
timbang,2.417920976885701
by,2.415426876787977
allah,2.411612678852432
cinta,2.41104247491291
gpp,2.3982993943579
bambang,2.391513494479844
macet,2.3890280323380297
asa,2.386001956642878
banjit,2.385855362555575
kasta,2.3839273139986314
masak,2.3795269666639305
wani,2.37726035514099
bro,2.3769720037890663
woi,2.369690802864626
gendero,2.3627027250379893
nganggo,2.353409027296041
juang,2.3529733352679574
ho,2.3505530032578577
is,2.3491379819267237
mulia,2.3480246676051655
cuman,2.3423200896576897
ilang,2.341025775657551
brajamusti,2.336314527918927
biru,2.3358054080573756
ambil,2.33119997973293
siji,2.331095564643649
duit,2.3258581614524783
ampun,2.320085330112905
tpi,2.3099531927306107
rektor,2.3085909103299675
resmi,2.308295914312226
kosong,2.3040882538567584
pinggir,2.300450391478149
agustus,2.299804541621424
sesuai,2.2992327286883683
tgl,2.29332481971085
beliau,2.2922467438676777
hukum,2.291531523512761
baca,2.290123293333863
ig,2.289904203100217
bersih,2.2894646375426206
tolak,2.282098207640581
kamar,2.2744389525403204
nduwe,2.273965353311409
september,2.273568527295626
msh,2.2720226429552435
seberang,2.268961359263597
pantau,2.2685819939909138
sempet,2.2657529100183305
pusat,2.2657218326330595
putri,2.261326017914878
ringroad,2.260743535127991
otw,2.2593988079000074
cilok,2.2429781054902005
panas,2.2423592412513313
cantik,2.224344073990464
nambah,2.223546297469224
brp,2.221056942863684
kena,2.220688116101304
adoh,2.220303572182517
persis,2.215981838963363
gratis,2.2151955555269156
sembuh,2.2059636080217038
plaza,2.202951798467647
pgn,2.1985258500431324
sosmed,2.1980216457728963
putar,2.1961528710270697
